event_id,user_id,account_id,feature_name,training_type,event_type,timestamp
evt_00026425,usr_0003620,acc_000493,certification_tracker,onboarding,used,2024-12-07 17:33:20
evt_00026426,usr_0003618,acc_000493,hris_sync,,blocked,2024-05-26 12:22:53
evt_00026427,usr_0003619,acc_000493,certification_tracker,onboarding,used,2024-09-25 16:55:56
evt_00026428,usr_0003621,acc_000493,certification_tracker,onboarding,used,2024-06-04 02:07:35
evt_00026429,usr_0003618,acc_000493,reminder_automation,,abandoned,2024-09-10 14:57:20
evt_00026430,usr_0003619,acc_000493,certification_tracker,compliance,used,2024-12-26 14:30:38
evt_00026431,usr_0003619,acc_000493,certification_tracker,safety,used,2025-01-16 12:21:35
evt_00026432,usr_0003618,acc_000493,bulk_assign,safety,blocked,2024-05-31 06:20:06
evt_00026433,usr_0003618,acc_000493,audit_report,safety,blocked,2024-07-27 07:04:31
evt_00026434,usr_0003621,acc_000493,certification_tracker,skills,used,2024-10-26 15:06:53
evt_00026435,usr_0003618,acc_000493,reminder_automation,,abandoned,2024-07-02 16:50:09
evt_00026436,usr_0003620,acc_000493,certification_tracker,compliance,used,2024-12-09 09:55:32
evt_00026437,usr_0003618,acc_000493,bulk_assign,safety,blocked,2024-11-13 00:38:21
evt_00026438,usr_0003621,acc_000493,certification_tracker,onboarding,used,2024-12-06 13:17:27
evt_00026439,usr_0003619,acc_000493,certification_tracker,compliance,abandoned,2025-02-26 02:14:29
evt_00026440,usr_0003621,acc_000493,certification_tracker,compliance,used,2024-09-06 03:36:17
evt_00026441,usr_0003620,acc_000493,certification_tracker,safety,used,2024-03-15 03:55:49
evt_00026442,usr_0003620,acc_000493,certification_tracker,compliance,used,2024-04-14 10:49:19
evt_00026443,usr_0003621,acc_000493,certification_tracker,skills,used,2025-02-03 12:00:56
evt_00026444,usr_0003620,acc_000493,certification_tracker,compliance,used,2024-08-01 01:37:57
evt_00026445,usr_0003621,acc_000493,certification_tracker,compliance,abandoned,2025-01-27 17:09:33
evt_00026446,usr_0003621,acc_000493,certification_tracker,skills,used,2024-12-14 08:08:41
evt_00026447,usr_0003618,acc_000493,hris_sync,,abandoned,2025-01-15 16:42:44
evt_00026448,usr_0003619,acc_000493,certification_tracker,compliance,used,2024-10-17 14:04:16
evt_00026449,usr_0003618,acc_000493,audit_report,skills,blocked,2024-01-21 08:09:31
evt_00026450,usr_0003621,acc_000493,certification_tracker,compliance,used,2025-01-08 04:34:16
evt_00026451,usr_0003618,acc_000493,sso_login,,blocked,2024-06-16 21:07:39
evt_00026452,usr_0003620,acc_000493,course_builder,skills,used,2024-02-05 20:56:23
evt_00026453,usr_0003619,acc_000493,course_builder,compliance,used,2024-05-21 01:47:15
evt_00026454,usr_0003619,acc_000493,certification_tracker,safety,used,2024-10-22 11:10:24
evt_00026455,usr_0003618,acc_000493,course_builder,safety,abandoned,2024-12-14 19:00:49
evt_00026456,usr_0003621,acc_000493,course_builder,safety,used,2024-05-01 01:01:11
evt_00026457,usr_0003618,acc_000493,sso_login,,blocked,2025-02-21 08:04:23
evt_00026458,usr_0003618,acc_000493,bulk_assign,skills,blocked,2025-02-21 05:51:41
evt_00026459,usr_0003618,acc_000493,course_builder,compliance,used,2025-02-02 01:38:11
evt_00026460,usr_0003621,acc_000493,certification_tracker,onboarding,used,2024-07-06 22:24:18
evt_00026461,usr_0003621,acc_000493,certification_tracker,onboarding,used,2024-10-29 10:27:33
evt_00026462,usr_0003618,acc_000493,hris_sync,,abandoned,2024-11-17 01:24:51
evt_00026463,usr_0003619,acc_000493,course_builder,compliance,used,2024-01-17 20:47:11
evt_00026464,usr_0003618,acc_000493,audit_report,compliance,blocked,2024-05-30 20:52:32
evt_00026465,usr_0003621,acc_000493,certification_tracker,skills,used,2025-02-05 01:43:58
evt_00026466,usr_0003618,acc_000493,custom_branding,,blocked,2024-08-30 20:48:46
evt_00026467,usr_0003621,acc_000493,certification_tracker,compliance,used,2024-06-16 01:13:16
evt_00026468,usr_0003618,acc_000493,course_builder,skills,used,2024-07-07 20:14:34
evt_00026469,usr_0003623,acc_000494,course_builder,skills,used,2024-05-04 16:43:20
evt_00026470,usr_0003623,acc_000494,certification_tracker,onboarding,used,2024-04-22 16:40:08
evt_00026471,usr_0003623,acc_000494,certification_tracker,safety,used,2024-06-17 03:54:30
evt_00026472,usr_0003623,acc_000494,certification_tracker,compliance,used,2024-01-10 08:41:57
evt_00026473,usr_0003623,acc_000494,certification_tracker,skills,used,2024-11-23 04:13:55
evt_00026474,usr_0003623,acc_000494,course_builder,compliance,used,2024-01-19 02:55:25
evt_00026475,usr_0003623,acc_000494,certification_tracker,compliance,used,2024-04-08 20:13:08
evt_00026476,usr_0003622,acc_000494,custom_branding,,blocked,2024-01-17 15:40:58
evt_00026477,usr_0003622,acc_000494,certification_tracker,safety,used,2023-12-14 07:25:37
evt_00026478,usr_0003622,acc_000494,sso_login,,blocked,2023-12-07 21:31:02
evt_00026479,usr_0003623,acc_000494,certification_tracker,onboarding,used,2024-02-07 14:12:20
evt_00026480,usr_0003622,acc_000494,reminder_automation,,blocked,2024-12-03 08:32:42
evt_00026481,usr_0003622,acc_000494,bulk_assign,compliance,blocked,2023-12-15 00:09:45
evt_00026482,usr_0003623,acc_000494,course_builder,onboarding,used,2024-09-21 22:52:09
evt_00026483,usr_0003623,acc_000494,certification_tracker,compliance,used,2024-04-02 19:06:56
evt_00026484,usr_0003623,acc_000494,certification_tracker,onboarding,abandoned,2024-06-28 08:33:44
evt_00026485,usr_0003623,acc_000494,certification_tracker,compliance,used,2025-01-07 21:23:44
evt_00026486,usr_0003622,acc_000494,bulk_assign,safety,blocked,2024-12-24 16:57:44
evt_00026487,usr_0003623,acc_000494,certification_tracker,safety,used,2024-01-23 17:16:35
evt_00026488,usr_0003622,acc_000494,reminder_automation,,abandoned,2023-12-30 21:45:54
evt_00026489,usr_0003622,acc_000494,course_builder,skills,used,2024-03-25 06:11:39
evt_00026490,usr_0003623,acc_000494,certification_tracker,compliance,used,2024-03-25 16:28:49
evt_00026491,usr_0003622,acc_000494,hris_sync,,blocked,2025-01-25 08:08:51
evt_00026492,usr_0003623,acc_000494,certification_tracker,safety,used,2023-11-23 21:39:39
evt_00026493,usr_0003622,acc_000494,sso_login,,abandoned,2024-04-02 07:48:18
evt_00026494,usr_0003622,acc_000494,hris_sync,,blocked,2025-01-15 04:58:48
evt_00026495,usr_0003622,acc_000494,sso_login,,blocked,2023-12-05 21:24:34
evt_00026496,usr_0003623,acc_000494,certification_tracker,compliance,used,2023-12-13 19:23:31
evt_00026497,usr_0003622,acc_000494,audit_report,compliance,abandoned,2024-12-22 04:08:30
evt_00026498,usr_0003623,acc_000494,certification_tracker,safety,used,2024-01-31 22:41:03
evt_00026499,usr_0003622,acc_000494,certification_tracker,onboarding,used,2024-04-11 21:26:40
evt_00026500,usr_0003622,acc_000494,custom_branding,,blocked,2024-04-06 16:26:19
evt_00026501,usr_0003623,acc_000494,certification_tracker,compliance,used,2023-12-24 14:30:55
evt_00026502,usr_0003622,acc_000494,certification_tracker,compliance,used,2024-06-06 10:22:31
evt_00026503,usr_0003630,acc_000495,certification_tracker,compliance,used,2025-02-11 14:50:59
evt_00026504,usr_0003627,acc_000495,audit_report,onboarding,blocked,2023-10-28 03:25:29
evt_00026505,usr_0003634,acc_000495,course_builder,skills,used,2023-10-31 03:44:23
evt_00026506,usr_0003633,acc_000495,certification_tracker,safety,abandoned,2023-08-28 08:34:02
evt_00026507,usr_0003633,acc_000495,course_builder,compliance,abandoned,2025-01-05 04:57:30
evt_00026508,usr_0003629,acc_000495,reminder_automation,,blocked,2024-04-17 10:21:11
evt_00026509,usr_0003624,acc_000495,reminder_automation,,abandoned,2025-01-31 15:43:49
evt_00026510,usr_0003632,acc_000495,reminder_automation,,blocked,2023-06-21 05:56:59
evt_00026511,usr_0003631,acc_000495,certification_tracker,compliance,used,2024-03-30 10:16:52
evt_00026512,usr_0003629,acc_000495,bulk_assign,skills,abandoned,2023-08-05 18:06:19
evt_00026513,usr_0003635,acc_000495,certification_tracker,skills,used,2023-04-20 04:45:43
evt_00026514,usr_0003630,acc_000495,certification_tracker,skills,abandoned,2023-05-06 05:05:23
evt_00026515,usr_0003633,acc_000495,certification_tracker,compliance,used,2024-09-27 06:40:43
evt_00026516,usr_0003627,acc_000495,bulk_assign,compliance,blocked,2025-01-24 10:23:52
evt_00026517,usr_0003630,acc_000495,course_builder,compliance,used,2024-11-15 09:50:42
evt_00026518,usr_0003634,acc_000495,certification_tracker,safety,used,2024-12-14 05:02:24
evt_00026519,usr_0003634,acc_000495,course_builder,safety,used,2023-07-08 09:25:39
evt_00026520,usr_0003629,acc_000495,course_builder,safety,abandoned,2023-09-17 01:46:58
evt_00026521,usr_0003630,acc_000495,certification_tracker,skills,abandoned,2024-08-06 22:46:33
evt_00026522,usr_0003626,acc_000495,certification_tracker,compliance,abandoned,2025-01-08 07:19:24
evt_00026523,usr_0003634,acc_000495,course_builder,compliance,used,2024-08-31 23:46:57
evt_00026524,usr_0003624,acc_000495,hris_sync,,blocked,2023-07-07 09:59:45
evt_00026525,usr_0003630,acc_000495,certification_tracker,onboarding,used,2024-03-03 00:41:57
evt_00026526,usr_0003631,acc_000495,certification_tracker,onboarding,used,2024-05-06 11:00:39
evt_00026527,usr_0003634,acc_000495,course_builder,skills,used,2024-05-19 05:36:18
evt_00026528,usr_0003627,acc_000495,hris_sync,,blocked,2023-06-24 01:28:53
evt_00026529,usr_0003624,acc_000495,hris_sync,,abandoned,2023-09-14 05:04:03
evt_00026530,usr_0003624,acc_000495,reminder_automation,,blocked,2023-06-25 10:58:20
evt_00026531,usr_0003629,acc_000495,hris_sync,,abandoned,2024-01-05 03:14:02
evt_00026532,usr_0003629,acc_000495,custom_branding,,blocked,2024-04-14 22:54:54
evt_00026533,usr_0003630,acc_000495,certification_tracker,compliance,abandoned,2024-07-18 01:53:43
evt_00026534,usr_0003632,acc_000495,audit_report,onboarding,abandoned,2023-12-27 05:59:01
evt_00026535,usr_0003629,acc_000495,reminder_automation,,blocked,2024-03-31 14:49:45
evt_00026536,usr_0003631,acc_000495,course_builder,onboarding,used,2024-04-09 12:58:00
evt_00026537,usr_0003631,acc_000495,certification_tracker,skills,used,2024-07-24 20:50:31
evt_00026538,usr_0003631,acc_000495,certification_tracker,skills,used,2024-11-05 09:48:40
evt_00026539,usr_0003633,acc_000495,course_builder,compliance,used,2024-11-25 17:18:58
evt_00026540,usr_0003629,acc_000495,course_builder,skills,abandoned,2024-07-18 07:10:19
evt_00026541,usr_0003642,acc_000496,certification_tracker,safety,used,2024-11-02 17:49:26
evt_00026542,usr_0003636,acc_000496,custom_branding,,blocked,2024-04-26 15:58:03
evt_00026543,usr_0003645,acc_000496,certification_tracker,compliance,used,2024-10-24 07:40:56
evt_00026544,usr_0003636,acc_000496,custom_branding,,blocked,2023-12-21 18:28:57
evt_00026545,usr_0003640,acc_000496,course_builder,onboarding,used,2024-05-29 02:54:01
evt_00026546,usr_0003636,acc_000496,course_builder,safety,used,2024-07-05 21:08:04
evt_00026547,usr_0003639,acc_000496,certification_tracker,safety,used,2024-07-18 19:37:19
evt_00026548,usr_0003646,acc_000496,certification_tracker,compliance,used,2024-03-10 07:20:32
evt_00026549,usr_0003638,acc_000496,certification_tracker,onboarding,used,2024-12-08 07:50:40
evt_00026550,usr_0003642,acc_000496,certification_tracker,compliance,used,2024-10-24 15:54:45
evt_00026551,usr_0003644,acc_000496,reminder_automation,,blocked,2024-08-15 22:57:07
evt_00026552,usr_0003641,acc_000496,certification_tracker,safety,abandoned,2024-02-25 02:00:38
evt_00026553,usr_0003642,acc_000496,certification_tracker,compliance,used,2024-11-03 13:05:16
evt_00026554,usr_0003640,acc_000496,audit_report,compliance,blocked,2024-05-05 12:47:44
evt_00026555,usr_0003638,acc_000496,certification_tracker,compliance,used,2024-08-05 09:03:57
evt_00026556,usr_0003638,acc_000496,certification_tracker,safety,used,2024-01-09 01:39:16
evt_00026557,usr_0003639,acc_000496,audit_report,compliance,blocked,2024-09-29 12:05:46
evt_00026558,usr_0003643,acc_000496,certification_tracker,skills,abandoned,2024-06-21 03:26:13
evt_00026559,usr_0003642,acc_000496,certification_tracker,compliance,used,2024-01-14 08:56:58
evt_00026560,usr_0003640,acc_000496,reminder_automation,,blocked,2025-02-07 00:32:22
evt_00026561,usr_0003644,acc_000496,hris_sync,,blocked,2024-11-09 19:38:23
evt_00026562,usr_0003642,acc_000496,course_builder,compliance,used,2024-04-04 02:14:02
evt_00026563,usr_0003642,acc_000496,certification_tracker,compliance,used,2024-05-10 01:55:22
evt_00026564,usr_0003646,acc_000496,certification_tracker,safety,used,2024-08-02 12:19:35
evt_00026565,usr_0003637,acc_000496,certification_tracker,compliance,used,2024-12-12 09:26:09
evt_00026566,usr_0003640,acc_000496,hris_sync,,blocked,2025-01-16 18:48:51
evt_00026567,usr_0003646,acc_000496,course_builder,skills,used,2024-04-08 00:24:54
evt_00026568,usr_0003640,acc_000496,certification_tracker,safety,used,2024-10-29 22:31:20
evt_00026569,usr_0003645,acc_000496,certification_tracker,compliance,used,2025-02-27 15:55:30
evt_00026570,usr_0003644,acc_000496,custom_branding,,blocked,2024-03-07 21:36:23
evt_00026571,usr_0003644,acc_000496,certification_tracker,safety,used,2024-04-05 02:52:58
evt_00026572,usr_0003641,acc_000496,course_builder,safety,used,2024-10-20 08:51:04
evt_00026573,usr_0003645,acc_000496,certification_tracker,onboarding,used,2024-05-14 02:44:15
evt_00026574,usr_0003644,acc_000496,course_builder,compliance,used,2024-02-22 08:55:43
evt_00026575,usr_0003644,acc_000496,hris_sync,,blocked,2024-07-17 22:20:03
evt_00026576,usr_0003646,acc_000496,certification_tracker,compliance,used,2024-03-24 16:34:38
evt_00026577,usr_0003639,acc_000496,custom_branding,,blocked,2024-11-28 13:16:50
evt_00026578,usr_0003639,acc_000496,audit_report,onboarding,blocked,2024-10-29 10:26:43
evt_00026579,usr_0003643,acc_000496,course_builder,compliance,used,2024-11-01 03:24:01
evt_00026580,usr_0003649,acc_000497,certification_tracker,safety,used,2023-06-21 16:33:02
evt_00026581,usr_0003647,acc_000497,hris_sync,,used,2023-05-02 01:04:51
evt_00026582,usr_0003648,acc_000497,hris_sync,,used,2025-02-12 23:05:05
evt_00026583,usr_0003647,acc_000497,bulk_assign,compliance,used,2023-08-19 08:17:04
evt_00026584,usr_0003653,acc_000497,course_builder,skills,used,2024-06-09 01:15:45
evt_00026585,usr_0003647,acc_000497,reminder_automation,,used,2024-05-10 01:20:09
evt_00026586,usr_0003648,acc_000497,certification_tracker,safety,used,2024-11-23 06:26:50
evt_00026587,usr_0003649,acc_000497,certification_tracker,compliance,used,2025-01-25 21:13:32
evt_00026588,usr_0003647,acc_000497,audit_report,compliance,used,2023-07-30 05:24:04
evt_00026589,usr_0003654,acc_000497,certification_tracker,onboarding,used,2024-12-25 09:20:06
evt_00026590,usr_0003650,acc_000497,certification_tracker,compliance,used,2023-08-19 15:55:16
evt_00026591,usr_0003653,acc_000497,course_builder,compliance,used,2023-09-15 17:12:38
evt_00026592,usr_0003653,acc_000497,certification_tracker,compliance,used,2024-11-17 07:43:45
evt_00026593,usr_0003648,acc_000497,course_builder,onboarding,used,2023-08-10 16:00:49
evt_00026594,usr_0003648,acc_000497,custom_branding,,abandoned,2023-12-07 11:19:20
evt_00026595,usr_0003654,acc_000497,certification_tracker,skills,used,2024-02-23 07:56:42
evt_00026596,usr_0003649,acc_000497,certification_tracker,safety,used,2023-08-06 08:28:54
evt_00026597,usr_0003649,acc_000497,certification_tracker,compliance,used,2023-12-20 22:33:51
evt_00026598,usr_0003651,acc_000497,certification_tracker,skills,abandoned,2024-08-05 21:51:56
evt_00026599,usr_0003649,acc_000497,certification_tracker,compliance,used,2024-11-16 12:14:24
evt_00026600,usr_0003650,acc_000497,certification_tracker,skills,used,2023-08-18 19:18:31
evt_00026601,usr_0003648,acc_000497,audit_report,compliance,used,2024-10-26 10:22:55
evt_00026602,usr_0003650,acc_000497,certification_tracker,onboarding,used,2024-01-11 18:57:22
evt_00026603,usr_0003655,acc_000497,certification_tracker,compliance,used,2024-09-25 00:41:07
evt_00026604,usr_0003648,acc_000497,hris_sync,,used,2023-09-11 13:08:18
evt_00026605,usr_0003652,acc_000497,certification_tracker,compliance,used,2023-12-16 17:31:05
evt_00026606,usr_0003647,acc_000497,custom_branding,,used,2024-01-10 22:13:50
evt_00026607,usr_0003653,acc_000497,certification_tracker,skills,abandoned,2024-01-10 23:37:18
evt_00026608,usr_0003648,acc_000497,bulk_assign,onboarding,used,2023-08-21 19:07:02
evt_00026609,usr_0003649,acc_000497,certification_tracker,onboarding,used,2024-07-04 17:22:21
evt_00026610,usr_0003655,acc_000497,certification_tracker,onboarding,used,2023-05-22 07:26:45
evt_00026611,usr_0003653,acc_000497,certification_tracker,skills,used,2023-08-13 19:06:14
evt_00026612,usr_0003652,acc_000497,sso_login,,used,2024-08-12 21:26:18
evt_00026613,usr_0003650,acc_000497,certification_tracker,compliance,used,2024-12-05 18:19:40
evt_00026614,usr_0003654,acc_000497,certification_tracker,skills,used,2023-06-19 16:25:30
evt_00026615,usr_0003650,acc_000497,certification_tracker,onboarding,used,2023-07-26 04:42:34
evt_00026616,usr_0003651,acc_000497,certification_tracker,compliance,used,2025-01-21 14:31:26
evt_00026617,usr_0003649,acc_000497,certification_tracker,skills,used,2024-03-12 19:41:16
evt_00026618,usr_0003654,acc_000497,certification_tracker,safety,used,2024-02-28 19:31:40
evt_00026619,usr_0003653,acc_000497,certification_tracker,skills,used,2023-08-01 09:25:28
evt_00026620,usr_0003651,acc_000497,certification_tracker,skills,used,2023-11-25 14:22:18
evt_00026621,usr_0003649,acc_000497,certification_tracker,compliance,used,2024-12-03 04:41:20
evt_00026622,usr_0003648,acc_000497,reminder_automation,,abandoned,2024-09-15 11:24:00
evt_00026623,usr_0003654,acc_000497,certification_tracker,onboarding,abandoned,2023-05-04 00:50:32
evt_00026624,usr_0003653,acc_000497,course_builder,compliance,used,2024-03-06 20:23:44
evt_00026625,usr_0003652,acc_000497,audit_report,compliance,used,2023-12-01 08:43:44
evt_00026626,usr_0003649,acc_000497,certification_tracker,onboarding,abandoned,2024-11-14 22:39:01
evt_00026627,usr_0003652,acc_000497,hris_sync,,abandoned,2024-03-18 03:00:22
evt_00026628,usr_0003655,acc_000497,certification_tracker,compliance,used,2025-01-08 17:11:55
evt_00026629,usr_0003653,acc_000497,certification_tracker,compliance,used,2024-12-18 15:31:34
evt_00026630,usr_0003654,acc_000497,course_builder,skills,used,2024-06-21 08:48:36
evt_00026631,usr_0003653,acc_000497,certification_tracker,compliance,used,2023-07-09 18:21:09
evt_00026632,usr_0003651,acc_000497,certification_tracker,safety,used,2024-08-17 06:39:40
evt_00026633,usr_0003654,acc_000497,certification_tracker,onboarding,used,2024-12-05 08:10:55
evt_00026634,usr_0003654,acc_000497,course_builder,safety,used,2025-01-09 01:19:15
evt_00026635,usr_0003650,acc_000497,course_builder,compliance,used,2024-09-17 00:32:37
evt_00026636,usr_0003654,acc_000497,certification_tracker,safety,used,2023-06-12 17:57:38
evt_00026637,usr_0003647,acc_000497,certification_tracker,safety,used,2025-01-31 16:50:04
evt_00026638,usr_0003654,acc_000497,certification_tracker,onboarding,used,2025-01-30 21:43:27
evt_00026639,usr_0003650,acc_000497,certification_tracker,onboarding,used,2024-07-27 14:50:04
evt_00026640,usr_0003647,acc_000497,reminder_automation,,used,2025-01-02 07:38:33
evt_00026641,usr_0003647,acc_000497,hris_sync,,used,2025-02-12 00:12:02
evt_00026642,usr_0003651,acc_000497,certification_tracker,onboarding,used,2024-06-02 21:59:00
evt_00026643,usr_0003649,acc_000497,course_builder,safety,used,2024-06-28 06:03:44
evt_00026644,usr_0003653,acc_000497,certification_tracker,compliance,used,2023-10-01 09:05:32
evt_00026645,usr_0003648,acc_000497,audit_report,skills,used,2023-07-16 06:54:24
evt_00026646,usr_0003651,acc_000497,certification_tracker,skills,used,2024-11-30 23:01:09
evt_00026647,usr_0003653,acc_000497,course_builder,safety,used,2024-06-18 14:27:08
evt_00026648,usr_0003655,acc_000497,certification_tracker,onboarding,abandoned,2024-06-01 16:55:52
evt_00026649,usr_0003648,acc_000497,certification_tracker,skills,used,2025-02-05 06:28:06
evt_00026650,usr_0003649,acc_000497,certification_tracker,safety,used,2024-11-05 03:44:25
evt_00026651,usr_0003650,acc_000497,certification_tracker,skills,used,2023-11-10 07:44:45
evt_00026652,usr_0003655,acc_000497,certification_tracker,compliance,used,2024-04-30 14:11:27
evt_00026653,usr_0003648,acc_000497,bulk_assign,onboarding,used,2024-11-04 05:23:23
evt_00026654,usr_0003653,acc_000497,course_builder,compliance,used,2023-09-17 10:43:09
evt_00026655,usr_0003654,acc_000497,certification_tracker,compliance,used,2023-07-08 20:20:28
evt_00026656,usr_0003647,acc_000497,reminder_automation,,used,2024-04-12 10:30:32
evt_00026657,usr_0003655,acc_000497,certification_tracker,skills,used,2024-02-22 07:27:56
evt_00026658,usr_0003653,acc_000497,certification_tracker,compliance,abandoned,2024-08-12 14:51:12
evt_00026659,usr_0003649,acc_000497,certification_tracker,compliance,used,2023-10-22 21:19:36
evt_00026660,usr_0003655,acc_000497,certification_tracker,compliance,used,2024-04-18 22:59:20
evt_00026661,usr_0003653,acc_000497,certification_tracker,skills,used,2024-03-24 01:25:25
evt_00026662,usr_0003654,acc_000497,certification_tracker,onboarding,used,2024-05-05 10:24:45
evt_00026663,usr_0003651,acc_000497,certification_tracker,compliance,used,2024-09-02 18:44:20
evt_00026664,usr_0003652,acc_000497,course_builder,onboarding,used,2024-10-11 02:01:02
evt_00026665,usr_0003648,acc_000497,course_builder,skills,used,2024-03-29 03:25:55
evt_00026666,usr_0003653,acc_000497,course_builder,onboarding,used,2023-07-15 22:34:20
evt_00026667,usr_0003651,acc_000497,certification_tracker,skills,used,2023-11-15 13:39:38
evt_00026668,usr_0003654,acc_000497,certification_tracker,compliance,used,2023-05-09 12:46:37
evt_00026669,usr_0003651,acc_000497,certification_tracker,onboarding,used,2023-11-30 16:35:55
evt_00026670,usr_0003647,acc_000497,custom_branding,,used,2023-10-07 06:22:52
evt_00026671,usr_0003652,acc_000497,bulk_assign,onboarding,used,2024-08-19 03:28:34
evt_00026672,usr_0003649,acc_000497,certification_tracker,compliance,used,2024-07-03 11:07:33
evt_00026673,usr_0003652,acc_000497,hris_sync,,used,2024-01-19 05:38:45
evt_00026674,usr_0003647,acc_000497,custom_branding,,used,2024-09-24 20:58:11
evt_00026675,usr_0003648,acc_000497,sso_login,,used,2024-12-08 11:34:32
evt_00026676,usr_0003652,acc_000497,reminder_automation,,used,2024-09-27 16:44:41
evt_00026677,usr_0003653,acc_000497,certification_tracker,onboarding,used,2023-05-18 23:57:40
evt_00026678,usr_0003648,acc_000497,bulk_assign,safety,abandoned,2024-04-12 14:24:50
evt_00026679,usr_0003651,acc_000497,certification_tracker,compliance,used,2023-07-25 21:40:49
evt_00026680,usr_0003660,acc_000498,reminder_automation,,abandoned,2024-10-04 10:17:20
evt_00026681,usr_0003659,acc_000498,reminder_automation,,blocked,2024-12-04 16:13:21
evt_00026682,usr_0003657,acc_000498,certification_tracker,compliance,used,2024-05-26 18:58:55
evt_00026683,usr_0003661,acc_000498,certification_tracker,compliance,used,2024-09-23 06:48:05
evt_00026684,usr_0003657,acc_000498,certification_tracker,compliance,used,2024-11-03 18:52:09
evt_00026685,usr_0003657,acc_000498,certification_tracker,skills,abandoned,2024-11-03 14:35:40
evt_00026686,usr_0003663,acc_000498,course_builder,compliance,used,2024-12-02 02:09:18
evt_00026687,usr_0003662,acc_000498,hris_sync,,blocked,2024-11-26 11:02:26
evt_00026688,usr_0003661,acc_000498,certification_tracker,onboarding,used,2025-01-09 15:20:49
evt_00026689,usr_0003661,acc_000498,certification_tracker,skills,used,2024-12-31 14:46:59
evt_00026690,usr_0003663,acc_000498,course_builder,compliance,used,2024-04-19 10:38:01
evt_00026691,usr_0003658,acc_000498,certification_tracker,onboarding,used,2024-07-04 01:26:14
evt_00026692,usr_0003661,acc_000498,course_builder,skills,used,2024-12-31 13:14:13
evt_00026693,usr_0003656,acc_000498,course_builder,compliance,used,2024-10-15 23:36:44
evt_00026694,usr_0003662,acc_000498,bulk_assign,skills,blocked,2024-12-15 01:31:26
evt_00026695,usr_0003662,acc_000498,audit_report,compliance,blocked,2024-11-28 17:25:08
evt_00026696,usr_0003660,acc_000498,reminder_automation,,blocked,2024-10-29 14:27:07
evt_00026697,usr_0003657,acc_000498,course_builder,compliance,used,2024-06-08 03:27:06
evt_00026698,usr_0003659,acc_000498,bulk_assign,onboarding,blocked,2025-01-20 18:39:09
evt_00026699,usr_0003658,acc_000498,certification_tracker,compliance,used,2024-07-23 11:53:24
evt_00026700,usr_0003662,acc_000498,certification_tracker,compliance,used,2024-06-01 21:40:25
evt_00026701,usr_0003656,acc_000498,reminder_automation,,abandoned,2024-12-31 18:32:48
evt_00026702,usr_0003656,acc_000498,certification_tracker,compliance,abandoned,2024-09-10 16:51:57
evt_00026703,usr_0003662,acc_000498,audit_report,compliance,blocked,2024-04-24 17:29:19
evt_00026704,usr_0003663,acc_000498,certification_tracker,onboarding,used,2024-08-01 08:45:16
evt_00026705,usr_0003661,acc_000498,certification_tracker,safety,used,2024-06-28 13:57:08
evt_00026706,usr_0003660,acc_000498,hris_sync,,abandoned,2025-01-15 08:17:54
evt_00026707,usr_0003656,acc_000498,hris_sync,,blocked,2025-02-24 23:08:50
evt_00026708,usr_0003660,acc_000498,certification_tracker,compliance,abandoned,2024-09-15 14:51:38
evt_00026709,usr_0003662,acc_000498,audit_report,onboarding,blocked,2025-02-06 13:54:40
evt_00026710,usr_0003656,acc_000498,audit_report,safety,blocked,2024-08-21 06:45:25
evt_00026711,usr_0003660,acc_000498,bulk_assign,compliance,blocked,2024-07-30 01:25:39
evt_00026712,usr_0003660,acc_000498,reminder_automation,,abandoned,2024-07-29 12:51:40
evt_00026713,usr_0003665,acc_000499,course_builder,compliance,abandoned,2023-10-23 20:39:59
evt_00026714,usr_0003666,acc_000499,certification_tracker,onboarding,used,2025-02-02 08:49:07
evt_00026715,usr_0003664,acc_000499,custom_branding,,blocked,2024-12-30 18:59:03
evt_00026716,usr_0003667,acc_000499,certification_tracker,compliance,used,2023-11-13 22:33:55
evt_00026717,usr_0003667,acc_000499,certification_tracker,skills,used,2024-09-19 04:11:59
evt_00026718,usr_0003666,acc_000499,custom_branding,,abandoned,2024-07-22 06:32:03
evt_00026719,usr_0003667,acc_000499,audit_report,onboarding,abandoned,2025-01-13 13:49:17
evt_00026720,usr_0003665,acc_000499,certification_tracker,onboarding,used,2024-12-12 06:11:07
evt_00026721,usr_0003665,acc_000499,course_builder,compliance,used,2024-11-19 19:53:29
evt_00026722,usr_0003664,acc_000499,sso_login,,blocked,2023-10-21 01:43:51
evt_00026723,usr_0003665,acc_000499,certification_tracker,compliance,used,2023-11-15 08:44:14
evt_00026724,usr_0003666,acc_000499,sso_login,,blocked,2024-04-19 12:09:05
evt_00026725,usr_0003664,acc_000499,course_builder,compliance,used,2023-10-31 10:17:18
evt_00026726,usr_0003666,acc_000499,certification_tracker,compliance,used,2023-12-04 07:50:43
evt_00026727,usr_0003664,acc_000499,audit_report,safety,abandoned,2023-11-10 04:51:36
evt_00026728,usr_0003666,acc_000499,audit_report,compliance,blocked,2023-12-01 09:15:12
evt_00026729,usr_0003664,acc_000499,course_builder,skills,abandoned,2024-06-21 04:10:29
evt_00026730,usr_0003664,acc_000499,certification_tracker,skills,used,2023-12-02 12:37:58
evt_00026731,usr_0003665,acc_000499,certification_tracker,onboarding,abandoned,2024-04-21 21:20:30
