account_id,month,courses_assigned,courses_completed,overdue_certifications,seats_used,support_tickets,support_ticket_category
acc_000492,2024-01-01,110,91,14,3,0,none
acc_000492,2024-02-01,142,131,9,2,1,none
acc_000492,2024-03-01,189,144,17,2,0,none
acc_000492,2024-04-01,179,155,20,2,0,none
acc_000492,2024-05-01,123,101,14,3,0,none
acc_000492,2024-06-01,116,108,4,2,0,none
acc_000492,2024-07-01,121,94,3,3,0,none
acc_000492,2024-08-01,116,103,16,2,0,none
acc_000492,2024-09-01,170,132,22,3,0,none
acc_000492,2024-10-01,183,163,23,3,1,integration
acc_000492,2024-11-01,139,123,10,2,0,none
acc_000492,2024-12-01,129,115,3,3,0,none
acc_000492,2024-12-01,122,101,8,3,1,product
acc_000492,2025-01-01,96,90,10,2,0,none
acc_000492,2025-03-01,145,112,8,2,0,none
acc_000493,2024-02-01,15,11,1,3,1,none
acc_000493,2024-03-01,16,12,2,3,1,none
acc_000493,2024-04-01,19,12,0,3,1,none
acc_000493,2024-05-01,12,9,1,2,0,none
acc_000493,2024-06-01,15,9,1,3,0,none
acc_000493,2024-07-01,13,9,1,3,0,none
acc_000493,2024-08-01,10,7,1,3,1,integration
acc_000493,2024-09-01,21,14,2,3,0,none
acc_000493,2024-10-01,23,15,0,3,0,none
acc_000493,2024-11-01,10,7,1,3,0,none
acc_000493,2024-12-01,11,8,0,2,0,none
acc_000493,2024-12-01,10,6,0,3,0,none
acc_000493,2025-01-01,13,9,1,2,0,none
acc_000493,2025-03-01,20,14,0,3,1,none
acc_000494,2024-01-01,39,26,5,1,0,none
acc_000494,2024-02-01,29,22,3,1,0,none
acc_000494,2024-03-01,69,56,6,1,1,integration
acc_000494,2024-04-01,66,51,3,1,1,product
acc_000494,2024-05-01,40,26,5,1,0,none
acc_000494,2024-06-01,40,30,4,1,0,none
acc_000494,2024-07-01,32,21,3,1,0,none
acc_000494,2024-08-01,41,32,5,1,0,none
acc_000494,2024-09-01,61,42,5,1,0,none
acc_000494,2024-10-01,43,31,3,1,0,none
acc_000494,2024-11-01,30,18,4,1,0,none
acc_000494,2024-12-01,34,27,2,1,0,none
acc_000494,2024-12-01,37,24,2,1,0,none
acc_000494,2025-01-01,30,18,1,1,0,none
acc_000494,2025-03-01,63,41,5,1,0,none
acc_000495,2024-01-01,122,65,33,6,0,none
acc_000495,2024-02-01,143,93,10,8,1,product
acc_000495,2024-03-01,256,138,26,7,1,none
acc_000495,2024-04-01,301,193,101,11,0,none
acc_000495,2024-05-01,153,90,23,9,1,product
acc_000495,2024-06-01,124,64,24,10,0,none
acc_000495,2024-07-01,122,72,29,8,0,none
acc_000495,2024-08-01,131,72,19,7,1,integration
acc_000495,2024-09-01,268,160,92,8,0,none
acc_000495,2024-10-01,252,127,53,11,0,none
acc_000495,2024-11-01,145,94,36,8,0,none
acc_000495,2024-12-01,172,104,65,6,0,none
acc_000495,2024-12-01,179,115,48,11,0,none
acc_000495,2025-01-01,31,15,7,1,0,none
acc_000495,2025-03-01,61,37,14,3,1,product
acc_000496,2024-02-01,39,28,5,5,0,none
acc_000496,2024-03-01,80,60,8,6,0,none
acc_000496,2024-04-01,76,51,5,9,0,none
acc_000496,2024-05-01,41,29,2,8,0,none
acc_000496,2024-06-01,54,40,5,5,0,none
acc_000496,2024-07-01,42,30,3,8,0,none
acc_000496,2024-08-01,47,34,4,10,0,none
acc_000496,2024-09-01,60,36,1,9,0,none
acc_000496,2024-10-01,83,57,4,7,0,none
acc_000496,2024-11-01,38,27,3,5,0,none
acc_000496,2024-12-01,51,36,4,5,0,none
acc_000496,2024-12-01,46,29,2,6,0,none
acc_000496,2025-01-01,40,32,4,8,1,product
acc_000496,2025-03-01,60,39,3,9,1,none
acc_000497,2024-01-01,88,74,6,8,1,none
acc_000497,2024-02-01,105,89,10,8,1,none
acc_000497,2024-03-01,157,130,5,7,1,none
acc_000497,2024-04-01,206,178,11,7,0,none
acc_000497,2024-05-01,98,80,5,6,1,integration
acc_000497,2024-06-01,86,85,2,4,1,none
acc_000497,2024-07-01,104,97,12,5,0,none
acc_000497,2024-08-01,110,96,3,5,0,none
acc_000497,2024-09-01,153,151,6,5,0,none
acc_000497,2024-10-01,156,134,8,8,1,product
acc_000497,2024-11-01,107,105,15,8,0,none
acc_000497,2024-12-01,92,88,5,6,0,none
acc_000497,2024-12-01,99,78,3,4,0,none
acc_000497,2025-01-01,122,113,9,8,0,none
acc_000497,2025-03-01,152,135,15,8,0,none
acc_000498,2024-05-01,158,122,6,6,0,none
acc_000498,2024-06-01,148,106,9,4,0,none
acc_000498,2024-07-01,182,134,19,5,0,none
acc_000498,2024-08-01,143,110,9,7,0,none
acc_000498,2024-09-01,351,268,28,7,0,none
acc_000498,2024-10-01,270,192,32,4,0,none
acc_000498,2024-11-01,197,132,12,4,0,none
acc_000498,2024-12-01,193,128,23,6,0,none
acc_000498,2024-12-01,200,141,20,5,0,none
acc_000498,2025-01-01,173,136,8,4,0,none
acc_000498,2025-03-01,291,222,12,4,1,product
acc_000499,2024-01-01,24,16,2,2,1,none
acc_000499,2024-02-01,25,17,3,2,0,none
acc_000499,2024-03-01,51,38,2,2,0,none
acc_000499,2024-04-01,46,30,6,3,0,none
acc_000499,2024-05-01,33,21,2,3,0,none
acc_000499,2024-06-01,34,22,3,2,0,none
acc_000499,2024-07-01,27,18,1,2,0,none
acc_000499,2024-08-01,32,22,2,2,0,none
acc_000499,2024-09-01,38,25,5,2,0,none
acc_000499,2024-10-01,43,29,4,3,0,none
acc_000499,2024-11-01,32,20,1,3,0,none
acc_000499,2024-12-01,26,17,1,3,0,none
acc_000499,2024-12-01,26,18,2,3,0,none
acc_000499,2025-01-01,32,25,1,3,0,none
acc_000499,2025-03-01,45,34,4,3,0,none
acc_000500,2024-01-01,14,12,2,2,0,none
acc_000500,2024-02-01,13,12,1,2,0,none
acc_000500,2024-03-01,23,22,1,3,0,none
acc_000500,2024-04-01,18,15,2,2,0,none
acc_000500,2024-05-01,14,12,0,2,0,none
acc_000500,2024-06-01,11,10,0,2,0,none
acc_000500,2024-07-01,13,10,1,2,1,none
acc_000500,2024-08-01,12,11,0,3,0,none
acc_000500,2024-09-01,24,23,0,2,0,none
acc_000500,2024-10-01,19,18,2,3,0,none
acc_000500,2024-11-01,11,10,0,2,0,none
acc_000500,2024-12-01,15,14,2,2,0,none
acc_000500,2024-12-01,12,11,0,2,0,none
acc_000500,2025-01-01,13,11,1,3,0,none
acc_000500,2025-03-01,25,22,3,2,0,none
acc_000501,2024-01-01,13,11,1,2,0,none
acc_000501,2024-02-01,14,12,0,1,0,none
acc_000501,2024-03-01,17,13,1,1,0,none
acc_000501,2024-04-01,18,14,1,2,0,none
acc_000501,2024-05-01,15,12,1,1,0,none
acc_000501,2024-06-01,15,11,2,2,0,none
acc_000501,2024-07-01,12,9,1,1,1,integration
acc_000501,2024-08-01,14,13,1,1,0,none
acc_000501,2024-09-01,26,22,3,1,0,none
acc_000501,2024-10-01,21,17,2,2,1,none
acc_000501,2024-11-01,15,14,2,2,0,none
acc_000501,2024-12-01,16,13,0,2,1,none
acc_000501,2024-12-01,13,11,0,2,0,none
acc_000501,2025-01-01,17,13,1,1,0,none
acc_000501,2025-03-01,18,15,1,2,0,none
acc_000502,2024-01-01,59,50,6,3,1,product
acc_000502,2024-02-01,65,49,4,2,0,none
acc_000502,2024-03-01,76,65,6,2,1,none
acc_000502,2024-04-01,112,99,12,3,0,none
acc_000502,2024-05-01,73,60,7,2,0,none
acc_000502,2024-06-01,74,69,2,3,0,none
acc_000502,2024-07-01,69,68,9,2,1,integration
acc_000502,2024-08-01,66,60,8,2,0,none
acc_000502,2024-09-01,121,93,7,2,0,none
acc_000502,2024-10-01,117,104,6,3,0,none
acc_000502,2024-11-01,58,48,2,3,0,none
acc_000502,2024-12-01,73,59,9,2,0,none
acc_000502,2024-12-01,60,50,6,3,0,none
acc_000502,2025-01-01,62,55,1,3,0,none
acc_000502,2025-03-01,105,91,3,2,0,none
acc_000503,2024-01-01,9,7,0,4,0,none
acc_000503,2024-02-01,13,9,1,2,0,none
acc_000503,2024-03-01,18,14,0,4,0,none
acc_000503,2024-04-01,17,13,1,4,0,none
acc_000503,2024-05-01,13,8,1,2,0,none
acc_000503,2024-06-01,11,7,0,3,0,none
acc_000503,2024-07-01,12,9,0,4,0,none
acc_000503,2024-08-01,10,7,0,3,0,none
acc_000503,2024-09-01,16,10,0,3,0,none
acc_000503,2024-10-01,23,17,1,4,0,none
acc_000503,2024-11-01,10,8,1,3,0,none
acc_000503,2024-12-01,14,9,1,2,0,none
acc_000503,2024-12-01,14,9,1,4,0,none
acc_000503,2025-01-01,10,7,1,4,0,none
acc_000503,2025-03-01,15,12,1,3,1,product
acc_000504,2024-01-01,24,18,1,3,1,none
acc_000504,2024-02-01,20,15,1,3,0,none
acc_000504,2024-03-01,38,26,2,2,1,product
acc_000504,2024-04-01,37,25,5,3,0,none
acc_000504,2024-05-01,18,12,1,3,0,none
acc_000504,2024-06-01,22,17,1,2,0,none
acc_000504,2024-07-01,19,14,0,3,0,none
acc_000504,2024-08-01,21,15,2,3,0,none
acc_000504,2024-09-01,28,20,0,3,1,none
acc_000504,2024-10-01,32,22,3,3,0,none
acc_000504,2024-11-01,19,15,0,3,0,none
acc_000504,2024-12-01,23,16,2,3,0,none
acc_000504,2024-12-01,26,19,3,3,1,product
acc_000504,2025-01-01,22,13,1,2,0,none
acc_000504,2025-03-01,42,29,2,3,1,none
acc_000505,2025-01-01,15,10,0,3,0,none
acc_000505,2025-03-01,33,22,0,2,1,product
acc_000506,2024-01-01,34,22,3,3,0,none
acc_000506,2024-02-01,32,24,1,3,0,none
acc_000506,2024-03-01,50,40,7,3,0,none
acc_000506,2024-04-01,39,31,3,4,0,none
acc_000506,2024-05-01,29,20,1,4,0,none
acc_000506,2024-06-01,30,25,0,4,0,none
acc_000506,2024-07-01,26,17,3,3,0,none
acc_000506,2024-08-01,30,20,3,4,0,none
acc_000506,2024-09-01,38,26,4,3,0,none
acc_000506,2024-10-01,39,30,1,4,0,none
acc_000506,2024-11-01,36,25,1,2,0,none
acc_000506,2024-12-01,32,22,3,4,0,none
acc_000506,2024-12-01,33,21,3,3,0,none
acc_000506,2025-01-01,36,28,1,3,0,none
acc_000506,2025-03-01,49,35,1,3,0,none
acc_000507,2024-12-01,40,28,4,3,1,billing
acc_000507,2024-12-01,40,29,10,3,0,none
acc_000507,2025-01-01,7,4,0,1,0,none
acc_000507,2025-03-01,14,9,0,1,0,none
acc_000508,2024-01-01,115,98,4,9,1,none
acc_000508,2024-02-01,109,85,9,9,0,none
acc_000508,2024-03-01,154,141,9,13,0,none
acc_000508,2024-04-01,116,86,9,10,0,none
acc_000508,2024-05-01,83,66,7,8,0,none
acc_000508,2024-06-01,103,76,14,16,1,integration
acc_000508,2024-07-01,85,67,12,14,0,none
acc_000508,2024-08-01,88,84,3,9,0,none
acc_000508,2024-09-01,178,160,13,13,0,none
acc_000508,2024-10-01,139,116,6,16,0,none
acc_000508,2024-11-01,110,82,2,10,0,none
acc_000508,2024-12-01,104,93,9,16,0,none
acc_000508,2024-12-01,117,109,3,12,0,none
acc_000508,2025-01-01,107,82,2,14,0,none
acc_000508,2025-03-01,126,118,10,15,1,product
acc_000509,2024-10-01,145,72,18,15,1,none
acc_000509,2024-11-01,91,48,6,19,0,none
acc_000509,2024-12-01,100,52,3,23,0,none
acc_000509,2024-12-01,95,57,14,13,0,none
acc_000509,2025-01-01,20,10,2,3,0,none
acc_000509,2025-03-01,42,25,5,4,0,none
acc_000510,2024-01-01,26,16,3,5,0,none
acc_000510,2024-02-01,27,19,3,5,0,none
acc_000510,2024-03-01,41,33,1,3,0,none
acc_000510,2024-04-01,49,33,4,5,0,none
acc_000510,2024-05-01,23,19,1,4,0,none
acc_000510,2024-06-01,27,19,2,5,0,none
acc_000510,2024-07-01,23,15,1,3,1,product
acc_000510,2024-08-01,26,19,1,3,1,integration
acc_000510,2024-09-01,43,28,1,3,0,none
acc_000510,2024-10-01,40,28,2,5,0,none
acc_000510,2024-11-01,29,22,1,5,0,none
acc_000510,2024-12-01,26,19,0,5,0,none
acc_000510,2024-12-01,29,25,1,5,0,none
acc_000510,2025-01-01,26,21,3,4,0,none
acc_000510,2025-03-01,35,23,4,3,0,none
acc_000511,2024-04-01,39,22,8,3,0,none
acc_000511,2024-05-01,30,18,2,5,0,none
acc_000511,2024-06-01,35,21,5,4,0,none
acc_000511,2024-07-01,33,16,0,3,1,integration
acc_000511,2024-08-01,28,16,2,4,0,none
acc_000511,2024-09-01,46,27,2,5,0,none
acc_000511,2024-10-01,49,31,5,5,0,none
acc_000511,2024-11-01,26,13,2,4,1,none
acc_000511,2024-12-01,36,21,0,4,0,none
acc_000511,2024-12-01,32,18,1,3,0,none
acc_000511,2025-01-01,16,10,5,1,1,product
acc_000511,2025-03-01,17,10,0,1,0,none
acc_000512,2024-01-01,72,51,6,4,0,none
acc_000512,2024-02-01,84,60,10,6,0,none
acc_000512,2024-03-01,158,125,13,5,0,none
acc_000512,2024-04-01,97,67,9,4,0,none
acc_000512,2024-05-01,70,53,8,6,0,none
acc_000512,2024-06-01,67,53,9,5,0,none
acc_000512,2024-07-01,72,55,7,6,0,none
acc_000512,2024-08-01,72,52,7,6,1,product
acc_000512,2024-09-01,112,74,14,6,1,product
acc_000512,2024-10-01,124,80,12,5,0,none
acc_000512,2024-11-01,81,65,1,3,0,none
acc_000512,2024-12-01,72,54,5,6,0,none
acc_000512,2024-12-01,76,57,5,3,0,none
acc_000512,2025-01-01,72,53,9,4,0,none
acc_000512,2025-03-01,142,116,18,5,0,none
acc_000513,2024-01-01,29,22,3,4,0,none
acc_000513,2024-02-01,32,22,1,4,0,none
acc_000513,2024-03-01,42,28,5,3,0,none
acc_000513,2024-04-01,44,30,6,3,0,none
acc_000513,2024-05-01,37,25,5,4,0,none
acc_000513,2024-06-01,36,23,4,3,0,none
acc_000513,2024-07-01,36,29,1,4,0,none
acc_000513,2024-08-01,38,25,4,3,0,none
acc_000513,2024-09-01,34,27,1,3,1,product
acc_000513,2024-10-01,56,39,8,4,0,none
acc_000513,2024-11-01,26,18,0,5,0,none
acc_000513,2024-12-01,33,24,3,5,0,none
acc_000513,2024-12-01,37,28,4,3,0,none
acc_000513,2025-01-01,30,25,1,4,0,none
acc_000513,2025-03-01,51,44,6,3,0,none
acc_000514,2024-01-01,38,28,1,5,0,none
acc_000514,2024-02-01,30,22,3,4,0,none
acc_000514,2024-03-01,71,63,7,5,0,none
acc_000514,2024-04-01,44,29,1,4,1,integration
acc_000514,2024-05-01,38,26,3,4,1,product
acc_000514,2024-06-01,33,25,1,3,1,product
acc_000514,2024-07-01,37,30,3,5,0,none
acc_000514,2024-08-01,33,24,2,3,0,none
acc_000514,2024-09-01,56,40,2,4,0,none
acc_000514,2024-10-01,62,47,1,4,0,none
acc_000514,2024-11-01,40,32,3,5,1,product
acc_000514,2024-12-01,29,21,2,4,0,none
acc_000514,2024-12-01,35,31,3,5,1,product
acc_000514,2025-01-01,35,28,2,4,0,none
acc_000514,2025-03-01,49,41,4,3,0,none
acc_000515,2025-01-01,100,94,6,3,0,none
acc_000515,2025-03-01,129,106,3,3,1,integration
acc_000516,2024-01-01,39,36,3,1,0,none
acc_000516,2024-02-01,34,28,1,1,1,product
acc_000516,2024-03-01,53,46,1,2,0,none
acc_000516,2024-04-01,54,53,5,2,0,none
acc_000516,2024-05-01,37,33,3,1,0,none
acc_000516,2024-06-01,33,32,2,1,1,product
acc_000516,2024-07-01,41,40,3,2,0,none
acc_000516,2024-08-01,43,40,5,2,0,none
acc_000516,2024-09-01,62,57,3,1,0,none
acc_000516,2024-10-01,57,52,1,1,0,none
acc_000516,2024-11-01,31,28,2,2,0,none
acc_000516,2024-12-01,45,44,4,2,1,none
acc_000516,2024-12-01,40,39,2,2,0,none
acc_000516,2025-01-01,42,41,3,2,0,none
acc_000516,2025-03-01,54,53,5,1,0,none
acc_000517,2024-01-01,32,29,1,7,0,none
acc_000517,2024-02-01,29,20,1,9,0,none
acc_000517,2024-03-01,59,47,4,10,0,none
acc_000517,2024-04-01,53,49,5,7,0,none
acc_000517,2024-05-01,32,30,0,6,0,none
acc_000517,2024-06-01,29,28,1,7,0,none
acc_000517,2024-07-01,31,22,4,6,0,none
acc_000517,2024-08-01,29,22,1,8,0,none
acc_000517,2024-09-01,36,33,1,6,0,none
acc_000517,2024-10-01,41,35,5,8,0,none
acc_000517,2024-11-01,30,22,1,8,1,integration
acc_000517,2024-12-01,36,33,1,8,0,none
acc_000517,2024-12-01,36,29,2,7,0,none
acc_000517,2025-01-01,34,24,2,9,0,none
acc_000517,2025-03-01,64,48,6,8,0,none
acc_000518,2024-01-01,127,119,11,6,0,none
acc_000518,2024-02-01,97,86,7,11,0,none
acc_000518,2024-03-01,169,127,13,8,0,none
acc_000518,2024-04-01,214,165,20,8,0,none
acc_000518,2024-05-01,116,87,16,11,0,none
acc_000518,2024-06-01,119,104,16,10,0,none
acc_000518,2024-07-01,115,87,10,7,0,none
acc_000518,2024-08-01,126,110,15,9,1,none
acc_000518,2024-09-01,161,128,15,7,0,none
acc_000518,2024-10-01,187,163,9,11,0,none
acc_000518,2024-11-01,110,88,9,11,0,none
acc_000518,2024-12-01,95,91,6,7,0,none
acc_000518,2024-12-01,120,107,4,6,0,none
acc_000518,2025-01-01,135,102,2,11,0,none
acc_000518,2025-03-01,179,176,12,11,0,none
acc_000519,2024-01-01,80,64,2,5,0,none
acc_000519,2024-02-01,84,79,6,8,0,none
acc_000519,2024-03-01,119,96,8,6,0,none
acc_000519,2024-04-01,128,91,6,8,1,product
acc_000519,2024-05-01,61,53,2,9,0,none
acc_000519,2024-06-01,78,59,4,7,0,none
acc_000519,2024-07-01,88,74,5,7,1,product
acc_000519,2024-08-01,70,53,5,8,0,none
acc_000519,2024-09-01,108,89,16,7,0,none
acc_000519,2024-10-01,130,124,5,6,0,none
acc_000519,2024-11-01,62,45,7,9,1,product
acc_000519,2024-12-01,67,48,8,9,0,none
acc_000519,2024-12-01,71,51,10,9,1,integration
acc_000519,2025-01-01,71,64,6,6,1,product
acc_000519,2025-03-01,116,87,9,8,0,none
acc_000520,2024-12-01,71,67,2,8,0,none
acc_000520,2025-01-01,65,64,9,7,0,none
acc_000520,2025-03-01,114,95,9,7,0,none
acc_000521,2024-01-01,26,20,2,5,0,none
acc_000521,2024-02-01,21,13,2,5,0,none
acc_000521,2024-03-01,40,27,2,4,0,none
acc_000521,2024-04-01,33,26,1,5,0,none
acc_000521,2024-05-01,26,16,3,4,0,none
acc_000521,2024-06-01,29,23,2,5,0,none
acc_000521,2024-07-01,23,16,2,3,0,none
acc_000521,2024-08-01,30,20,1,4,0,none
acc_000521,2024-09-01,41,32,3,3,1,product
acc_000521,2024-10-01,37,23,1,5,0,none
acc_000521,2024-11-01,24,18,1,4,1,product
acc_000521,2024-12-01,29,22,2,4,0,none
acc_000521,2024-12-01,26,16,1,5,1,product
acc_000521,2025-01-01,26,19,1,5,0,none
acc_000521,2025-03-01,41,25,1,4,0,none
acc_000522,2024-05-01,43,42,2,4,0,none
acc_000522,2024-06-01,33,26,0,5,0,none
acc_000522,2024-07-01,38,37,4,7,0,none
acc_000522,2024-08-01,45,44,1,8,0,none
acc_000522,2024-09-01,61,47,4,7,0,none
acc_000522,2024-10-01,60,54,1,8,0,none
acc_000522,2024-11-01,34,30,4,8,0,none
acc_000522,2024-12-01,43,42,5,5,0,none
acc_000522,2024-12-01,36,28,1,4,1,none
acc_000522,2025-01-01,37,33,4,8,0,none
acc_000522,2025-03-01,70,69,7,5,0,none
acc_000523,2024-01-01,110,91,7,4,0,none
acc_000523,2024-02-01,85,78,10,3,1,integration
acc_000523,2024-03-01,170,163,3,4,0,none
acc_000523,2024-04-01,156,152,18,3,1,integration
acc_000523,2024-05-01,83,75,6,3,0,none
acc_000523,2024-06-01,95,85,2,2,0,none
acc_000523,2024-07-01,101,99,10,3,0,none
acc_000523,2024-08-01,84,72,4,3,0,none
acc_000523,2024-09-01,153,131,9,3,0,none
acc_000523,2024-10-01,154,135,19,3,1,integration
acc_000523,2024-11-01,88,70,8,4,0,none
acc_000523,2024-12-01,108,91,10,4,1,none
acc_000523,2024-12-01,120,98,13,4,0,none
acc_000523,2025-01-01,97,92,8,2,0,none
acc_000523,2025-03-01,137,127,16,3,0,none
acc_000524,2024-09-01,31,19,1,5,0,none
acc_000524,2024-10-01,37,18,11,3,1,product
acc_000524,2024-11-01,27,14,8,5,0,none
acc_000524,2024-12-01,26,16,2,4,0,none
acc_000524,2024-12-01,28,16,4,3,1,integration
acc_000524,2025-01-01,5,2,0,1,1,integration
acc_000524,2025-03-01,19,12,0,2,0,none
acc_000525,2024-01-01,28,26,3,5,0,none
acc_000525,2024-02-01,30,29,1,6,0,none
acc_000525,2024-03-01,66,58,4,5,1,integration
acc_000525,2024-04-01,54,53,1,9,0,none
acc_000525,2024-05-01,29,27,1,6,0,none
acc_000525,2024-06-01,29,28,2,9,0,none
acc_000525,2024-07-01,33,29,3,6,0,none
acc_000525,2024-08-01,38,32,3,8,0,none
acc_000525,2024-09-01,61,53,3,5,0,none
acc_000525,2024-10-01,57,56,4,5,0,none
acc_000525,2024-11-01,35,34,1,7,1,none
acc_000525,2024-12-01,41,36,4,7,0,none
acc_000525,2024-12-01,29,28,2,5,0,none
acc_000525,2025-01-01,36,35,4,9,0,none
acc_000525,2025-03-01,65,63,7,9,0,none
acc_000526,2024-01-01,40,33,2,2,0,none
acc_000526,2024-02-01,34,22,4,4,0,none
acc_000526,2024-03-01,42,29,3,4,0,none
acc_000526,2024-04-01,51,44,3,4,0,none
acc_000526,2024-05-01,32,20,3,3,0,none
acc_000526,2024-06-01,38,25,3,3,0,none
acc_000526,2024-07-01,30,22,1,3,0,none
acc_000526,2024-08-01,33,21,2,4,0,none
acc_000526,2024-09-01,71,48,5,3,0,none
acc_000526,2024-10-01,64,48,9,2,0,none
acc_000526,2024-11-01,34,26,3,3,0,none
acc_000526,2024-12-01,34,28,1,2,0,none
acc_000526,2024-12-01,45,31,5,2,0,none
acc_000526,2025-01-01,44,29,4,4,0,none
acc_000526,2025-03-01,50,36,6,3,0,none
acc_000527,2024-05-01,35,24,1,5,1,product
acc_000527,2024-06-01,30,26,1,7,1,integration
acc_000527,2024-07-01,30,23,2,4,1,integration
acc_000527,2024-08-01,40,33,5,4,0,none
acc_000527,2024-09-01,49,38,5,4,0,none
acc_000527,2024-10-01,44,38,6,4,0,none
acc_000527,2024-11-01,31,23,4,5,0,none
acc_000527,2024-12-01,40,35,4,5,0,none
acc_000527,2024-12-01,40,34,4,5,0,none
acc_000527,2025-01-01,40,34,5,4,0,none
acc_000527,2025-03-01,51,41,4,5,1,product
acc_000528,2024-01-01,31,25,3,5,0,none
acc_000528,2024-02-01,26,18,2,4,1,integration
acc_000528,2024-03-01,53,33,1,5,0,none
acc_000528,2024-04-01,65,49,8,5,0,none
acc_000528,2024-05-01,25,15,2,4,0,none
acc_000528,2024-06-01,27,17,3,6,1,integration
acc_000528,2024-07-01,30,24,3,5,1,product
acc_000528,2024-08-01,34,26,4,4,0,none
acc_000528,2024-09-01,34,27,4,5,0,none
acc_000528,2024-10-01,37,24,2,6,0,none
acc_000528,2024-11-01,34,23,2,4,0,none
acc_000528,2024-12-01,26,18,3,3,0,none
acc_000528,2024-12-01,30,19,4,5,0,none
acc_000528,2025-01-01,33,23,1,5,0,none
acc_000528,2025-03-01,47,32,3,4,0,none
acc_000529,2024-07-01,38,25,4,2,0,none
acc_000529,2024-08-01,38,29,5,4,0,none
acc_000529,2024-09-01,43,27,6,3,0,none
acc_000529,2024-10-01,66,44,9,4,1,product
acc_000529,2024-11-01,29,17,2,2,0,none
acc_000529,2024-12-01,28,17,3,2,0,none
acc_000529,2024-12-01,35,24,1,3,0,none
acc_000529,2025-01-01,32,24,2,3,0,none
acc_000529,2025-03-01,48,37,1,3,0,none
acc_000530,2025-01-01,50,36,3,6,0,none
acc_000530,2025-03-01,96,73,5,6,0,none
acc_000531,2024-05-01,69,68,6,5,0,none
acc_000531,2024-06-01,73,72,7,6,0,none
acc_000531,2024-07-01,68,60,8,4,0,none
acc_000531,2024-08-01,96,90,13,5,0,none
acc_000531,2024-09-01,141,139,19,4,0,none
acc_000531,2024-10-01,110,102,13,5,1,integration
acc_000531,2024-11-01,71,68,1,4,1,product
acc_000531,2024-12-01,91,81,4,4,0,none
acc_000531,2024-12-01,101,99,10,5,0,none
acc_000531,2025-01-01,70,66,2,7,0,none
acc_000531,2025-03-01,95,94,12,7,0,none
acc_000532,2024-12-01,149,124,12,6,0,none
acc_000532,2024-12-01,180,163,9,5,0,none
acc_000532,2025-01-01,164,141,11,8,1,integration
acc_000532,2025-03-01,214,199,25,10,0,none
acc_000533,2024-01-01,13,12,0,4,0,none
acc_000533,2024-02-01,12,9,1,4,0,none
acc_000533,2024-03-01,22,21,1,5,1,none
acc_000533,2024-04-01,23,21,0,5,0,none
acc_000533,2024-05-01,15,12,2,4,0,none
acc_000533,2024-06-01,14,10,1,4,0,none
acc_000533,2024-07-01,17,13,0,5,0,none
acc_000533,2024-08-01,14,12,0,4,1,product
acc_000533,2024-09-01,20,17,1,4,0,none
acc_000533,2024-10-01,20,17,2,5,0,none
acc_000533,2024-11-01,14,10,1,5,0,none
acc_000533,2024-12-01,14,10,0,4,0,none
acc_000533,2024-12-01,16,14,1,3,0,none
acc_000533,2025-01-01,16,14,1,5,0,none
acc_000533,2025-03-01,19,18,0,4,0,none
acc_000534,2024-02-01,203,155,19,16,0,none
acc_000534,2024-03-01,239,175,10,21,0,none
acc_000534,2024-04-01,315,273,29,14,0,none
acc_000534,2024-05-01,184,169,22,23,0,none
acc_000534,2024-06-01,212,192,28,17,0,none
acc_000534,2024-07-01,238,170,6,19,0,none
acc_000534,2024-08-01,195,162,4,16,1,product
acc_000534,2024-09-01,391,294,50,22,0,none
acc_000534,2024-10-01,415,320,25,13,0,none
acc_000534,2024-11-01,196,177,10,22,0,none
acc_000534,2024-12-01,238,217,16,17,1,integration
acc_000534,2024-12-01,215,161,21,19,0,none
acc_000534,2025-01-01,209,186,17,20,0,none
acc_000534,2025-03-01,403,330,43,22,0,none
acc_000535,2024-06-01,32,27,2,2,0,none
acc_000535,2024-07-01,32,24,4,2,0,none
acc_000535,2024-08-01,26,20,2,2,0,none
acc_000535,2024-09-01,54,47,1,2,0,none
acc_000535,2024-10-01,53,45,1,2,0,none
acc_000535,2024-11-01,35,24,2,2,0,none
acc_000535,2024-12-01,31,20,2,1,0,none
acc_000535,2024-12-01,33,22,1,2,1,product
acc_000535,2025-01-01,27,21,3,1,0,none
acc_000535,2025-03-01,52,35,5,1,0,none
acc_000536,2024-01-01,39,38,3,1,0,none
acc_000536,2024-02-01,34,28,1,1,0,none
acc_000536,2024-03-01,44,37,5,1,0,none
acc_000536,2024-04-01,58,52,4,1,0,none
acc_000536,2024-05-01,35,30,2,1,0,none
acc_000536,2024-06-01,36,29,2,1,0,none
acc_000536,2024-07-01,32,27,3,1,0,none
acc_000536,2024-08-01,33,27,4,1,0,none
acc_000536,2024-09-01,70,67,8,1,0,none
acc_000536,2024-10-01,52,51,5,1,0,none
acc_000536,2024-11-01,39,38,2,1,0,none
acc_000536,2024-12-01,28,23,1,1,0,none
acc_000536,2024-12-01,37,34,1,1,0,none
acc_000536,2025-01-01,34,33,4,1,0,none
acc_000536,2025-03-01,59,58,4,1,0,none
acc_000537,2024-03-01,252,203,32,11,0,none
acc_000537,2024-04-01,242,174,33,19,0,none
acc_000537,2024-05-01,174,128,7,15,0,none
acc_000537,2024-06-01,163,113,8,16,0,none
acc_000537,2024-07-01,163,115,21,14,0,none
