event_id,user_id,account_id,feature_name,meal_category,event_type,timestamp
evt_00122736,usr_0002235,acc_001382,recipe_browse,dessert,used,2024-05-13 21:08:19
evt_00145847,usr_0002656,acc_001645,meal_swap,lunch,used,2024-05-02 09:14:28
evt_00041750,usr_0000766,acc_000484,meal_plan_builder,dinner,used,2024-01-22 10:17:10
evt_00141911,usr_0002585,acc_001606,grocery_sync,,used,2023-11-02 14:19:21
evt_00092386,usr_0001656,acc_001028,recipe_browse,dinner,abandoned,2023-09-24 13:56:17
evt_00114024,usr_0002071,acc_001280,nutritional_info,,abandoned,2023-12-19 15:39:39
evt_00014554,usr_0000263,acc_000178,recipe_import,,used,2023-11-01 14:32:26
evt_00021148,usr_0000381,acc_000246,grocery_sync,,blocked,2024-04-03 06:29:47
evt_00083093,usr_0001496,acc_000924,meal_plan_builder,dinner,used,2023-10-05 13:29:18
evt_00141671,usr_0002583,acc_001604,recipe_browse,dessert,used,2023-12-10 14:05:59
evt_00022357,usr_0000406,acc_000263,nutritional_info,,used,2023-10-17 06:46:19
evt_00140024,usr_0002557,acc_001583,dietary_filter,,used,2023-12-27 12:28:20
evt_00044899,usr_0000818,acc_000517,meal_plan_builder,dinner,abandoned,2024-02-20 22:30:30
evt_00038954,usr_0000707,acc_000446,meal_swap,dinner,used,2023-06-21 12:42:27
evt_00153184,usr_0002780,acc_001726,dietary_filter,,used,2024-03-27 10:05:22
evt_00083337,usr_0001499,acc_000927,recipe_browse,dinner,used,2023-11-26 12:44:20
evt_00029636,usr_0000551,acc_000346,meal_plan_builder,lunch,used,2024-01-25 09:31:13
evt_00112590,usr_0002045,acc_001264,grocery_sync,,blocked,2024-03-23 17:30:04
evt_00048406,usr_0000894,acc_000565,meal_plan_builder,snack,used,2023-03-18 13:16:06
evt_00049520,usr_0000921,acc_000577,meal_plan_builder,lunch,abandoned,2022-07-05 11:41:05
evt_00019033,usr_0000335,acc_000222,collection_create,,abandoned,2023-12-25 20:01:37
evt_00003799,usr_0000072,acc_000046,dietary_filter,,abandoned,2023-07-26 13:45:47
evt_00155553,usr_0002824,acc_001752,meal_swap,lunch,used,2024-03-03 11:59:43
evt_00124942,usr_0002274,acc_001408,recipe_browse,dinner,used,2024-05-04 20:03:44
evt_00052141,usr_0000971,acc_000606,dietary_filter,,used,2024-03-07 16:47:00
evt_00109584,usr_0001985,acc_001230,recipe_browse,snack,used,2024-01-01 20:41:08
evt_00008033,usr_0000142,acc_000094,meal_swap,lunch,used,2024-05-09 14:18:57
evt_00042669,usr_0000784,acc_000495,nutritional_info,,used,2024-01-21 17:58:28
evt_00013939,usr_0000252,acc_000168,meal_plan_builder,breakfast,used,2024-05-05 07:34:17
evt_00039578,usr_0000718,acc_000452,dietary_filter,,used,2023-05-28 06:15:32
evt_00056757,usr_0001042,acc_000653,dietary_filter,,used,2023-08-31 18:40:11
evt_00054767,usr_0001010,acc_000631,grocery_sync,,blocked,2023-07-30 14:50:50
evt_00091481,usr_0001646,acc_001021,nutritional_info,,used,2023-05-08 22:43:00
evt_00095847,usr_0001725,acc_001068,recipe_browse,dinner,used,2024-05-20 09:10:10
evt_00038301,usr_0000693,acc_000438,recipe_browse,breakfast,used,2024-05-22 15:40:08
evt_00036546,usr_0000661,acc_000415,meal_swap,lunch,used,2024-05-25 18:35:50
evt_00045514,usr_0000832,acc_000525,dietary_filter,,used,2023-08-11 15:46:56
evt_00040894,usr_0000745,acc_000470,nutritional_info,,used,2023-04-16 07:08:57
evt_00007488,usr_0000138,acc_000090,dietary_filter,,used,2024-04-02 15:37:42
evt_00125428,usr_0002280,acc_001412,recipe_browse,breakfast,used,2024-04-15 15:05:41
evt_00157503,usr_0002859,acc_001771,grocery_sync,,used,2023-06-11 15:46:09
evt_00066016,usr_0001197,acc_000745,nutritional_info,,abandoned,2023-12-16 15:57:00
evt_00121539,usr_0002206,acc_001367,collection_create,,used,2024-02-29 06:13:03
evt_00069333,usr_0001255,acc_000783,dietary_filter,,used,2023-08-29 07:57:03
evt_00001267,usr_0000027,acc_000016,recipe_browse,breakfast,used,2023-05-09 18:32:41
evt_00099896,usr_0001802,acc_001116,grocery_sync,,used,2023-10-11 09:17:09
evt_00057920,usr_0001060,acc_000665,recipe_browse,breakfast,used,2023-09-10 09:27:12
evt_00052528,usr_0000977,acc_000610,meal_plan_builder,dinner,used,2023-07-16 21:14:45
evt_00147185,usr_0002675,acc_001659,recipe_browse,dinner,abandoned,2023-01-27 12:54:52
evt_00102655,usr_0001855,acc_001148,nutritional_info,,used,2023-06-28 18:23:26
evt_00119076,usr_0002161,acc_001341,meal_plan_builder,dinner,used,2024-05-16 17:38:33
evt_00131075,usr_0002391,acc_001479,nutritional_info,,used,2024-05-16 16:29:13
evt_00134578,usr_0002462,acc_001521,meal_plan_builder,snack,abandoned,2023-10-24 20:31:01
evt_00014754,usr_0000271,acc_000180,meal_plan_builder,breakfast,abandoned,2023-09-03 21:40:14
evt_00009209,usr_0000165,acc_000109,dietary_filter,,used,2024-01-26 21:48:40
evt_00056672,usr_0001041,acc_000652,recipe_browse,dinner,used,2023-08-17 06:37:02
evt_00082012,usr_0001476,acc_000914,dietary_filter,,used,2024-05-30 21:08:37
evt_00068782,usr_0001246,acc_000777,grocery_sync,,used,2023-01-25 12:57:26
evt_00066762,usr_0001214,acc_000755,collection_create,,blocked,2024-03-31 13:30:52
evt_00042971,usr_0000790,acc_000498,meal_plan_builder,snack,abandoned,2024-05-26 12:02:56
evt_00114042,usr_0002075,acc_001281,recipe_browse,dinner,used,2022-12-07 22:54:50
evt_00047731,usr_0000871,acc_000555,grocery_sync,,used,2024-02-12 20:49:04
evt_00023484,usr_0000433,acc_000280,meal_plan_builder,dinner,used,2023-05-01 19:02:46
evt_00071150,usr_0001280,acc_000801,recipe_browse,lunch,used,2024-01-22 19:48:38
evt_00135811,usr_0002486,acc_001534,nutritional_info,,used,2024-05-31 10:16:52
evt_00029930,usr_0000555,acc_000348,collection_create,,blocked,2024-04-28 06:37:34
evt_00131079,usr_0002392,acc_001480,nutritional_info,,used,2024-04-26 08:41:04
evt_00043251,usr_0000796,acc_000503,meal_plan_builder,dinner,used,2023-07-12 13:12:10
evt_00081099,usr_0001451,acc_000904,grocery_sync,,used,2024-03-18 06:28:14
evt_00130379,usr_0002377,acc_001471,meal_plan_builder,snack,used,2024-02-23 14:59:08
evt_00116975,usr_0002129,acc_001317,meal_plan_builder,lunch,used,2024-03-28 22:59:11
evt_00106417,usr_0001921,acc_001187,meal_swap,lunch,used,2024-03-31 19:24:24
evt_00102343,usr_0001850,acc_001143,grocery_sync,,abandoned,2023-06-15 07:13:48
evt_00029368,usr_0000545,acc_000344,recipe_browse,dinner,used,2022-11-15 20:27:16
evt_00119393,usr_0002164,acc_001343,meal_plan_builder,breakfast,used,2023-10-02 10:06:29
evt_00060579,usr_0001104,acc_000691,recipe_browse,lunch,used,2024-05-18 06:57:39
evt_00147927,usr_0002686,acc_001665,recipe_browse,dinner,used,2024-04-09 10:05:00
evt_00023348,usr_0000430,acc_000279,recipe_browse,dessert,used,2024-05-12 14:26:08
evt_00077884,usr_0001396,acc_000868,recipe_browse,dinner,used,2024-04-25 06:17:53
evt_00022331,usr_0000404,acc_000262,recipe_browse,dinner,used,2024-01-06 17:50:10
evt_00002857,usr_0000056,acc_000035,dietary_filter,,used,2023-05-19 17:20:23
evt_00059863,usr_0001088,acc_000682,recipe_browse,dinner,used,2024-04-03 10:38:25
evt_00054069,usr_0000998,acc_000623,meal_swap,dinner,used,2024-01-29 13:54:27
evt_00046306,usr_0000851,acc_000538,recipe_browse,lunch,used,2023-12-01 09:13:26
evt_00108869,usr_0001965,acc_001219,grocery_sync,,blocked,2024-02-11 06:11:34
evt_00101645,usr_0001832,acc_001135,recipe_import,,used,2024-05-13 13:16:46
evt_00109030,usr_0001972,acc_001222,dietary_filter,,used,2024-04-07 10:50:11
evt_00045929,usr_0000842,acc_000532,meal_swap,snack,abandoned,2023-04-02 08:48:53
evt_00076427,usr_0001374,acc_000854,meal_swap,lunch,abandoned,2024-01-03 08:12:31
evt_00060125,usr_0001094,acc_000685,recipe_browse,breakfast,used,2023-08-22 16:23:12
evt_00102572,usr_0001854,acc_001147,dietary_filter,,abandoned,2024-05-13 09:34:11
evt_00148392,usr_0002696,acc_001672,meal_plan_builder,dinner,used,2024-05-08 17:00:15
evt_00129455,usr_0002362,acc_001461,recipe_browse,dinner,abandoned,2023-12-31 17:06:54
evt_00086589,usr_0001546,acc_000961,meal_plan_builder,dinner,used,2023-10-17 10:30:06
evt_00153673,usr_0002788,acc_001731,dietary_filter,,abandoned,2023-05-13 06:53:30
evt_00034040,usr_0000623,acc_000392,recipe_browse,lunch,used,2024-04-18 06:15:23
evt_00072241,usr_0001296,acc_000811,meal_plan_builder,breakfast,used,2024-05-02 22:35:41
evt_00122097,usr_0002212,acc_001370,grocery_sync,,blocked,2023-10-07 07:29:48
evt_00025373,usr_0000462,acc_000299,meal_plan_builder,dinner,used,2024-03-29 17:13:10
evt_00065752,usr_0001185,acc_000739,meal_plan_builder,dinner,used,2022-10-16 17:33:00
evt_00142970,usr_0002599,acc_001616,grocery_sync,,blocked,2024-04-30 22:25:22
evt_00074260,usr_0001332,acc_000829,recipe_browse,breakfast,used,2024-04-05 06:10:46
evt_00138604,usr_0002530,acc_001566,recipe_browse,breakfast,abandoned,2023-11-21 15:34:40
evt_00102507,usr_0001853,acc_001146,meal_plan_builder,dinner,used,2023-11-14 22:09:16
evt_00068257,usr_0001238,acc_000771,recipe_browse,dinner,abandoned,2024-04-05 20:04:19
evt_00001905,usr_0000043,acc_000024,recipe_browse,dinner,used,2023-07-03 18:31:42
evt_00002455,usr_0000049,acc_000030,collection_create,,abandoned,2024-04-05 13:11:07
evt_00112556,usr_0002045,acc_001264,collection_create,,blocked,2023-03-05 16:54:01
evt_00060100,usr_0001093,acc_000684,recipe_import,,blocked,2024-03-08 20:19:59
evt_00147405,usr_0002682,acc_001662,recipe_browse,lunch,used,2024-03-06 15:13:40
evt_00059481,usr_0001084,acc_000679,recipe_browse,dinner,used,2023-12-25 16:03:43
evt_00148371,usr_0002696,acc_001672,meal_swap,dinner,used,2023-05-10 17:44:49
evt_00008755,usr_0000156,acc_000103,recipe_browse,dessert,used,2024-04-03 17:58:41
evt_00108133,usr_0001952,acc_001209,dietary_filter,,used,2024-04-19 21:36:05
evt_00075881,usr_0001360,acc_000844,recipe_browse,snack,used,2024-05-31 22:33:38
evt_00047568,usr_0000871,acc_000555,meal_swap,dinner,used,2023-09-29 21:56:21
evt_00063476,usr_0001149,acc_000716,nutritional_info,,used,2024-05-15 09:44:54
evt_00030267,usr_0000560,acc_000353,collection_create,,abandoned,2024-03-16 22:06:26
evt_00070001,usr_0001262,acc_000788,recipe_browse,breakfast,used,2023-04-05 13:46:25
evt_00009072,usr_0000164,acc_000108,collection_create,,used,2024-04-29 08:46:23
evt_00060678,usr_0001105,acc_000692,dietary_filter,,used,2023-12-09 10:47:09
evt_00135263,usr_0002473,acc_001528,meal_plan_builder,snack,used,2024-04-08 10:30:08
evt_00024973,usr_0000455,acc_000297,grocery_sync,,used,2024-05-15 13:24:59
evt_00001460,usr_0000029,acc_000017,nutritional_info,,abandoned,2023-11-11 08:58:21
evt_00048337,usr_0000893,acc_000565,recipe_browse,breakfast,used,2023-12-21 19:57:15
evt_00149199,usr_0002707,acc_001682,meal_plan_builder,dinner,used,2024-02-29 07:29:22
evt_00033584,usr_0000616,acc_000388,recipe_browse,dinner,used,2024-01-01 13:37:22
evt_00024269,usr_0000442,acc_000287,recipe_browse,snack,used,2023-01-19 07:02:13
evt_00099801,usr_0001799,acc_001115,recipe_browse,lunch,used,2024-05-10 09:24:36
evt_00160212,usr_0002907,acc_001799,nutritional_info,,used,2024-05-15 15:09:44
evt_00050717,usr_0000951,acc_000592,meal_plan_builder,dessert,used,2023-09-04 18:26:03
evt_00118163,usr_0002149,acc_001330,meal_plan_builder,dinner,abandoned,2024-03-03 19:51:51
evt_00045488,usr_0000832,acc_000525,recipe_browse,dinner,used,2023-09-15 15:09:08
evt_00147723,usr_0002684,acc_001663,grocery_sync,,used,2024-02-12 20:42:16
evt_00093025,usr_0001668,acc_001034,grocery_sync,,used,2024-04-23 12:31:50
evt_00152087,usr_0002761,acc_001716,recipe_browse,breakfast,abandoned,2023-05-15 17:07:49
evt_00153395,usr_0002782,acc_001728,grocery_sync,,used,2023-09-20 11:38:50
evt_00027263,usr_0000496,acc_000317,recipe_import,,blocked,2023-07-12 08:00:20
evt_00047956,usr_0000884,acc_000560,recipe_import,,used,2024-05-28 21:26:18
evt_00136713,usr_0002501,acc_001545,recipe_browse,dinner,used,2024-03-17 20:36:58
evt_00055418,usr_0001019,acc_000638,recipe_browse,dessert,used,2024-03-27 07:20:28
evt_00086543,usr_0001546,acc_000961,dietary_filter,,used,2023-04-01 15:54:01
evt_00131249,usr_0002395,acc_001482,collection_create,,used,2024-05-29 15:37:56
evt_00095725,usr_0001721,acc_001066,recipe_import,,used,2024-01-30 06:19:43
evt_00021532,usr_0000392,acc_000252,recipe_browse,dinner,used,2023-11-06 15:05:17
evt_00136154,usr_0002492,acc_001539,recipe_browse,dinner,used,2024-01-13 06:48:32
evt_00020817,usr_0000373,acc_000242,grocery_sync,,blocked,2023-11-11 07:38:34
evt_00077192,usr_0001388,acc_000863,recipe_browse,dinner,abandoned,2024-04-01 15:40:26
evt_00028586,usr_0000531,acc_000336,collection_create,,abandoned,2022-12-30 07:09:51
evt_00059711,usr_0001087,acc_000681,recipe_browse,breakfast,used,2024-04-17 11:42:53
evt_00130446,usr_0002378,acc_001472,nutritional_info,,used,2024-01-01 11:17:42
evt_00012696,usr_0000239,acc_000156,nutritional_info,,used,2024-05-12 10:05:30
evt_00081906,usr_0001471,acc_000913,recipe_browse,lunch,used,2024-02-25 20:46:45
evt_00082627,usr_0001491,acc_000920,recipe_browse,lunch,used,2024-04-16 18:59:45
evt_00077128,usr_0001387,acc_000862,meal_plan_builder,breakfast,abandoned,2024-04-16 12:45:21
evt_00111795,usr_0002031,acc_001256,recipe_browse,lunch,used,2024-04-12 15:42:02
evt_00045890,usr_0000842,acc_000532,recipe_browse,lunch,used,2023-07-25 20:06:00
evt_00150279,usr_0002720,acc_001692,dietary_filter,,used,2024-05-26 17:25:32
evt_00118190,usr_0002150,acc_001331,grocery_sync,,abandoned,2023-04-03 22:25:15
evt_00147183,usr_0002677,acc_001659,recipe_browse,dinner,abandoned,2023-03-03 12:03:04
evt_00151184,usr_0002738,acc_001703,collection_create,,used,2023-03-24 18:01:41
evt_00149939,usr_0002718,acc_001690,meal_plan_builder,lunch,used,2023-06-18 18:42:44
evt_00111796,usr_0002031,acc_001256,recipe_browse,lunch,used,2022-08-14 22:55:37
evt_00007306,usr_0000135,acc_000087,recipe_import,,blocked,2023-12-19 22:57:32
evt_00126317,usr_0002300,acc_001424,collection_create,,used,2024-04-25 12:47:13
evt_00089341,usr_0001600,acc_000994,recipe_browse,dinner,used,2024-05-02 08:49:21
evt_00110828,usr_0002017,acc_001247,recipe_browse,dinner,used,2023-10-11 10:35:52
evt_00067316,usr_0001223,acc_000761,meal_swap,snack,used,2023-02-28 22:58:46
evt_00033189,usr_0000609,acc_000384,meal_plan_builder,lunch,abandoned,2023-05-09 14:32:36
evt_00059244,usr_0001079,acc_000675,meal_plan_builder,dinner,abandoned,2024-05-14 14:09:25
evt_00027283,usr_0000497,acc_000318,meal_plan_builder,breakfast,used,2023-08-08 07:25:06
evt_00081866,usr_0001470,acc_000913,collection_create,,used,2024-05-02 20:34:57
evt_00041780,usr_0000765,acc_000484,recipe_browse,lunch,abandoned,2024-03-16 17:52:54
evt_00053230,usr_0000985,acc_000615,collection_create,,blocked,2023-11-22 16:33:53
evt_00089634,usr_0001609,acc_000997,dietary_filter,,abandoned,2023-06-16 22:19:36
evt_00073399,usr_0001318,acc_000822,recipe_browse,breakfast,used,2024-04-03 17:15:24
evt_00031892,usr_0000591,acc_000370,dietary_filter,,used,2024-05-25 22:35:00
evt_00060506,usr_0001102,acc_000689,nutritional_info,,used,2023-09-30 16:39:45
evt_00055539,usr_0001022,acc_000640,recipe_browse,breakfast,abandoned,2024-02-20 13:57:10
evt_00117992,usr_0002142,acc_001326,recipe_browse,lunch,used,2024-05-24 22:21:55
evt_00154109,usr_0002796,acc_001737,nutritional_info,,used,2022-08-08 07:50:03
evt_00030259,usr_0000559,acc_000352,meal_plan_builder,breakfast,used,2023-08-29 17:44:00
evt_00063110,usr_0001139,acc_000712,recipe_import,,used,2023-10-09 10:00:56
evt_00131132,usr_0002392,acc_001480,dietary_filter,,used,2024-03-13 11:55:09
evt_00007446,usr_0000137,acc_000089,meal_plan_builder,breakfast,used,2023-08-26 19:13:13
evt_00093234,usr_0001672,acc_001036,meal_plan_builder,dinner,used,2023-12-06 18:41:12
evt_00121933,usr_0002211,acc_001369,recipe_browse,lunch,used,2024-04-21 19:51:01
evt_00000454,usr_0000015,acc_000008,recipe_browse,lunch,abandoned,2024-04-25 18:22:22
evt_00074286,usr_0001333,acc_000830,meal_plan_builder,lunch,used,2024-01-25 13:58:38
evt_00025843,usr_0000472,acc_000305,recipe_browse,dinner,used,2024-02-04 08:07:23
evt_00034531,usr_0000626,acc_000395,nutritional_info,,used,2024-05-10 06:50:08
evt_00033387,usr_0000614,acc_000386,recipe_browse,snack,used,2023-10-31 22:56:16
evt_00004948,usr_0000090,acc_000060,grocery_sync,,blocked,2023-05-05 08:34:36
evt_00000356,usr_0000009,acc_000005,recipe_browse,breakfast,used,2024-04-21 07:06:13
evt_00124059,usr_0002254,acc_001396,dietary_filter,,used,2023-12-25 08:29:30
evt_00059191,usr_0001077,acc_000674,recipe_browse,lunch,used,2024-05-16 18:20:17
evt_00041287,usr_0000756,acc_000477,recipe_browse,snack,abandoned,2024-05-02 08:27:26
evt_00029121,usr_0000539,acc_000342,meal_plan_builder,dinner,used,2023-03-13 06:35:12
evt_00080141,usr_0001433,acc_000891,recipe_browse,dinner,used,2023-10-19 08:52:44
evt_00064484,usr_0001164,acc_000725,meal_plan_builder,dinner,abandoned,2024-04-12 13:02:59
evt_00035818,usr_0000650,acc_000408,recipe_browse,breakfast,used,2024-04-05 21:51:35
evt_00102533,usr_0001854,acc_001147,recipe_import,,blocked,2023-09-14 21:18:09
evt_00016122,usr_0000294,acc_000195,collection_create,,blocked,2023-11-26 20:51:25
evt_00141103,usr_0002574,acc_001596,recipe_browse,breakfast,used,2024-03-27 17:12:27
evt_00068650,usr_0001245,acc_000776,meal_plan_builder,breakfast,abandoned,2024-04-26 18:45:31
evt_00158526,usr_0002884,acc_001784,grocery_sync,,blocked,2023-10-15 18:59:15
evt_00038300,usr_0000692,acc_000438,meal_plan_builder,lunch,used,2024-05-24 20:29:11
evt_00004823,usr_0000087,acc_000058,recipe_browse,breakfast,abandoned,2022-11-21 07:38:27
evt_00053051,usr_0000983,acc_000614,meal_swap,dinner,abandoned,2024-05-12 08:45:23
evt_00156859,usr_0002848,acc_001764,meal_swap,lunch,abandoned,2023-04-23 06:48:34
evt_00022336,usr_0000405,acc_000262,recipe_import,,used,2023-11-04 08:27:19
evt_00050276,usr_0000936,acc_000585,dietary_filter,,abandoned,2023-01-22 16:17:25
evt_00085666,usr_0001538,acc_000954,meal_plan_builder,lunch,abandoned,2024-05-13 08:00:29
evt_00012346,usr_0000231,acc_000150,meal_plan_builder,breakfast,used,2023-07-24 19:57:34
evt_00151962,usr_0002759,acc_001714,grocery_sync,,abandoned,2023-11-26 17:23:07
evt_00011680,usr_0000211,acc_000137,meal_swap,lunch,abandoned,2024-03-04 06:46:56
evt_00013740,usr_0000250,acc_000166,meal_plan_builder,breakfast,used,2024-04-26 18:07:43
evt_00112353,usr_0002044,acc_001263,recipe_browse,dinner,used,2024-06-01 20:09:49
evt_00085013,usr_0001529,acc_000948,meal_plan_builder,breakfast,used,2022-10-08 20:24:10
evt_00039103,usr_0000712,acc_000447,meal_plan_builder,breakfast,used,2023-07-31 06:20:35
evt_00122364,usr_0002218,acc_001374,recipe_browse,lunch,abandoned,2024-04-20 14:22:40
evt_00068567,usr_0001243,acc_000775,meal_plan_builder,dinner,abandoned,2024-05-29 09:33:46
evt_00059178,usr_0001078,acc_000674,recipe_browse,lunch,abandoned,2024-05-14 14:25:49
evt_00074867,usr_0001341,acc_000835,meal_swap,breakfast,used,2024-04-27 13:00:29
evt_00043517,usr_0000799,acc_000506,recipe_browse,dinner,abandoned,2023-12-21 19:22:34
evt_00077152,usr_0001387,acc_000862,meal_swap,lunch,abandoned,2024-03-10 12:36:50
evt_00141282,usr_0002577,acc_001598,nutritional_info,,used,2023-04-15 19:46:08
evt_00092697,usr_0001665,acc_001032,recipe_browse,dinner,abandoned,2022-12-08 10:58:48
evt_00114641,usr_0002089,acc_001289,meal_plan_builder,breakfast,used,2023-09-17 19:34:24
evt_00006597,usr_0000124,acc_000079,dietary_filter,,used,2024-02-23 21:04:24
evt_00053096,usr_0000984,acc_000614,dietary_filter,,abandoned,2024-05-31 15:26:44
evt_00081862,usr_0001469,acc_000912,meal_plan_builder,snack,abandoned,2024-01-28 15:14:29
evt_00033710,usr_0000619,acc_000389,dietary_filter,,used,2022-12-16 14:04:46
evt_00027127,usr_0000494,acc_000315,recipe_browse,lunch,used,2024-05-24 12:56:24
evt_00018618,usr_0000330,acc_000217,nutritional_info,,used,2024-03-17 17:40:02
evt_00134821,usr_0002465,acc_001523,recipe_browse,breakfast,used,2023-05-30 12:16:19
evt_00053105,usr_0000983,acc_000614,nutritional_info,,used,2024-05-27 15:57:14
evt_00080328,usr_0001437,acc_000894,meal_swap,dinner,used,2023-10-08 14:17:58
evt_00030282,usr_0000560,acc_000353,recipe_browse,dinner,used,2024-02-14 10:20:55
evt_00005892,usr_0000113,acc_000073,recipe_browse,dessert,abandoned,2024-05-17 16:21:48
evt_00132792,usr_0002421,acc_001500,meal_swap,snack,used,2023-06-12 12:41:57
evt_00074537,usr_0001339,acc_000833,recipe_browse,breakfast,used,2023-09-12 20:18:55
evt_00049817,usr_0000927,acc_000581,nutritional_info,,used,2023-10-05 12:18:49
evt_00002526,usr_0000050,acc_000031,meal_swap,breakfast,abandoned,2023-07-30 18:59:27
evt_00079561,usr_0001422,acc_000885,dietary_filter,,used,2023-07-21 09:56:06
evt_00058399,usr_0001067,acc_000669,nutritional_info,,used,2024-02-09 17:44:15
evt_00006599,usr_0000124,acc_000079,meal_plan_builder,breakfast,abandoned,2024-03-06 09:19:06
evt_00018679,usr_0000331,acc_000218,meal_plan_builder,breakfast,used,2024-04-13 16:25:22
evt_00133773,usr_0002443,acc_001512,recipe_import,,blocked,2023-11-01 11:06:21
evt_00019563,usr_0000344,acc_000226,dietary_filter,,used,2024-02-19 08:42:31
evt_00026366,usr_0000480,acc_000308,dietary_filter,,used,2022-10-07 11:29:38
evt_00085283,usr_0001531,acc_000950,grocery_sync,,abandoned,2022-12-18 08:52:53
evt_00150769,usr_0002730,acc_001698,meal_swap,dinner,used,2023-04-09 13:16:19
evt_00047848,usr_0000875,acc_000558,meal_swap,dessert,used,2024-04-20 11:38:07
evt_00097018,usr_0001754,acc_001085,meal_plan_builder,dessert,used,2024-02-15 08:53:04
evt_00048437,usr_0000893,acc_000565,collection_create,,abandoned,2023-07-12 11:39:45
evt_00100280,usr_0001807,acc_001119,recipe_browse,dinner,used,2023-08-29 08:28:15
evt_00070637,usr_0001271,acc_000794,recipe_browse,lunch,used,2024-02-06 16:16:42
evt_00128044,usr_0002330,acc_001442,nutritional_info,,used,2023-09-18 09:01:00
evt_00125745,usr_0002292,acc_001420,grocery_sync,,blocked,2024-03-09 22:58:40
evt_00119092,usr_0002161,acc_001341,recipe_browse,dinner,used,2024-04-09 16:52:39
evt_00019248,usr_0000341,acc_000224,collection_create,,used,2024-04-06 16:19:51
evt_00119321,usr_0002164,acc_001343,meal_swap,breakfast,used,2023-07-08 14:44:03
evt_00068235,usr_0001235,acc_000770,recipe_browse,dessert,used,2023-03-10 12:15:04
evt_00081619,usr_0001463,acc_000910,dietary_filter,,used,2024-03-13 15:30:52
evt_00073725,usr_0001323,acc_000825,recipe_browse,snack,used,2024-04-20 18:52:11
evt_00054142,usr_0000998,acc_000623,recipe_import,,used,2024-03-16 16:26:39
evt_00032885,usr_0000605,acc_000381,meal_plan_builder,breakfast,used,2024-05-24 19:14:32
evt_00083907,usr_0001508,acc_000934,grocery_sync,,used,2024-05-14 22:49:38
evt_00149016,usr_0002703,acc_001679,dietary_filter,,used,2023-10-16 22:47:38
evt_00012320,usr_0000231,acc_000150,recipe_browse,snack,abandoned,2024-05-31 06:28:57
evt_00047811,usr_0000874,acc_000557,recipe_browse,breakfast,used,2023-09-20 10:20:07
evt_00113690,usr_0002064,acc_001276,recipe_browse,breakfast,used,2024-01-03 22:44:12
evt_00118744,usr_0002157,acc_001337,recipe_browse,breakfast,used,2023-03-09 20:51:08
evt_00151927,usr_0002753,acc_001712,nutritional_info,,used,2024-03-30 15:13:55
evt_00097271,usr_0001759,acc_001089,recipe_browse,lunch,abandoned,2023-10-02 15:02:40
evt_00150630,usr_0002728,acc_001697,recipe_browse,lunch,abandoned,2023-10-21 08:43:13
evt_00129385,usr_0002359,acc_001459,recipe_browse,lunch,abandoned,2024-03-29 14:17:53
evt_00149843,usr_0002716,acc_001689,dietary_filter,,used,2024-04-24 22:44:43
evt_00075984,usr_0001361,acc_000845,recipe_import,,blocked,2023-08-11 10:11:10
evt_00078482,usr_0001407,acc_000874,meal_plan_builder,dinner,used,2023-08-22 11:09:53
evt_00019058,usr_0000335,acc_000222,nutritional_info,,used,2022-09-27 09:38:58
evt_00085398,usr_0001536,acc_000953,recipe_browse,breakfast,used,2024-01-17 19:49:21
evt_00016932,usr_0000309,acc_000202,meal_swap,dinner,used,2023-10-24 06:34:42
evt_00097728,usr_0001772,acc_001096,dietary_filter,,abandoned,2023-04-23 10:51:05
evt_00093994,usr_0001684,acc_001045,meal_plan_builder,snack,used,2024-04-26 14:38:07
evt_00057266,usr_0001050,acc_000658,recipe_import,,used,2023-09-06 17:39:05
evt_00008248,usr_0000144,acc_000095,meal_plan_builder,breakfast,used,2023-08-16 06:41:31
evt_00144142,usr_0002621,acc_001629,meal_plan_builder,dinner,used,2023-07-19 13:45:04
evt_00159996,usr_0002902,acc_001798,recipe_browse,snack,used,2023-10-20 06:23:32
evt_00007846,usr_0000140,acc_000092,meal_swap,dinner,used,2023-07-25 16:16:31
evt_00055964,usr_0001028,acc_000644,recipe_browse,dinner,used,2024-02-05 07:17:54
evt_00085026,usr_0001529,acc_000948,meal_plan_builder,dinner,used,2023-02-12 10:35:26
evt_00129429,usr_0002362,acc_001461,recipe_browse,breakfast,abandoned,2024-02-29 19:38:44
evt_00034503,usr_0000626,acc_000395,recipe_browse,dinner,used,2024-02-12 09:53:06
evt_00114538,usr_0002086,acc_001287,grocery_sync,,blocked,2024-04-25 21:51:25
evt_00114516,usr_0002086,acc_001287,dietary_filter,,used,2024-02-07 19:43:31
evt_00151121,usr_0002737,acc_001702,recipe_browse,snack,abandoned,2024-02-24 17:04:52
evt_00049189,usr_0000911,acc_000573,recipe_browse,dessert,used,2023-11-25 13:45:28
evt_00111915,usr_0002033,acc_001257,recipe_import,,used,2023-11-28 18:45:53
evt_00115237,usr_0002097,acc_001294,grocery_sync,,blocked,2023-10-31 15:04:56
evt_00156215,usr_0002841,acc_001760,recipe_import,,used,2024-02-22 12:25:21
evt_00127481,usr_0002320,acc_001435,meal_plan_builder,lunch,used,2024-02-15 06:32:24
evt_00057162,usr_0001048,acc_000657,nutritional_info,,used,2023-11-02 11:42:34
