account_id,month,active_days,recipes_cooked,recipes_saved,missed_meal_plans,seats_used,support_tickets,support_ticket_category
acc_001343,2023-05-01,22,37,18,1,1,0,none
acc_001343,2023-06-01,23,20,13,0,1,0,none
acc_001343,2023-07-01,22,29,9,1,1,0,none
acc_001343,2023-08-01,21,31,12,0,1,0,none
acc_001343,2023-09-01,21,15,14,1,1,0,none
acc_001343,2023-10-01,17,20,13,1,1,0,none
acc_001343,2023-11-01,8,16,10,0,1,0,none
acc_001343,2023-12-01,20,26,11,1,1,0,none
acc_001343,2024-01-01,20,22,4,0,1,0,none
acc_001343,2024-02-01,21,26,7,1,1,1,product
acc_001343,2024-03-01,20,27,4,1,1,0,none
acc_001343,2024-04-01,25,26,12,1,1,0,none
acc_001343,2024-05-01,18,17,15,1,1,3,product
acc_001344,2024-05-01,7,31,6,1,1,1,account
acc_001345,2023-09-01,21,35,21,0,1,0,none
acc_001345,2023-10-01,18,25,12,2,1,0,none
acc_001345,2023-11-01,22,44,7,0,1,0,none
acc_001345,2023-12-01,14,24,11,1,1,0,none
acc_001345,2024-01-01,19,35,13,0,1,0,none
acc_001345,2024-02-01,18,24,15,0,1,0,none
acc_001345,2024-03-01,13,21,7,0,1,0,none
acc_001345,2024-04-01,16,19,1,1,1,0,none
acc_001345,2024-05-01,21,24,12,1,1,3,product
acc_001346,2024-02-01,21,12,21,0,1,2,none
acc_001346,2024-03-01,23,13,4,0,1,0,none
acc_001346,2024-04-01,22,37,16,1,1,0,none
acc_001346,2024-05-01,21,8,13,1,1,0,none
acc_001347,2023-10-01,14,1,14,1,1,0,none
acc_001347,2023-11-01,8,2,2,0,1,1,product
acc_001347,2023-12-01,5,0,10,0,1,0,none
acc_001347,2024-01-01,6,0,10,0,1,0,none
acc_001347,2024-02-01,11,0,2,0,1,0,none
acc_001347,2024-03-01,13,0,14,0,1,0,none
acc_001347,2024-04-01,6,6,6,1,1,0,none
acc_001347,2024-05-01,5,5,3,2,1,0,none
acc_001348,2023-07-01,20,38,7,2,1,2,product
acc_001348,2023-08-01,8,25,20,0,1,2,account
acc_001348,2023-09-01,23,21,15,2,1,0,none
acc_001348,2023-10-01,15,31,3,1,1,0,none
acc_001348,2023-11-01,8,8,4,0,1,0,none
acc_001348,2023-12-01,17,19,13,0,1,0,none
acc_001348,2024-01-01,21,22,20,1,1,0,none
acc_001348,2024-02-01,29,18,7,2,1,1,product
acc_001348,2024-03-01,7,16,23,1,1,0,none
acc_001348,2024-04-01,22,18,12,1,1,0,none
acc_001348,2024-05-01,18,14,14,0,1,0,none
acc_001349,2024-04-01,3,0,16,0,1,0,none
acc_001349,2024-05-01,8,0,6,0,1,2,none
acc_001350,2023-01-01,23,32,20,1,1,0,none
acc_001350,2023-02-01,21,37,18,2,1,2,product
acc_001350,2023-03-01,6,20,5,2,1,0,none
acc_001350,2023-04-01,23,17,10,1,1,0,none
acc_001350,2023-05-01,19,24,12,0,1,0,none
acc_001350,2023-06-01,25,15,10,0,1,0,none
acc_001350,2023-07-01,17,22,17,0,1,0,none
acc_001350,2023-08-01,23,17,13,2,1,0,none
acc_001350,2023-09-01,22,13,13,1,1,0,none
acc_001350,2023-10-01,22,31,15,0,1,0,none
acc_001350,2023-11-01,13,22,11,2,1,1,product
acc_001350,2023-12-01,24,8,15,1,1,0,none
acc_001350,2024-01-01,20,17,7,1,1,0,none
acc_001350,2024-02-01,22,19,20,1,1,0,none
acc_001350,2024-03-01,22,15,14,0,1,0,none
acc_001350,2024-04-01,20,42,20,2,1,0,none
acc_001350,2024-05-01,11,12,18,1,1,0,none
acc_001351,2023-06-01,7,0,16,0,1,0,none
acc_001351,2023-07-01,4,1,16,1,1,0,none
acc_001351,2023-08-01,7,0,15,0,1,0,none
acc_001351,2023-09-01,4,1,10,0,1,0,none
acc_001351,2023-10-01,2,1,15,0,1,0,none
acc_001351,2023-11-01,11,0,7,0,1,0,none
acc_001351,2023-12-01,8,1,8,0,1,0,none
acc_001351,2024-01-01,10,1,18,0,1,0,none
acc_001351,2024-02-01,10,0,13,0,1,0,none
acc_001351,2024-03-01,13,1,6,0,1,0,none
acc_001351,2024-04-01,8,2,13,1,1,0,none
acc_001351,2024-05-01,9,1,9,0,1,0,none
acc_001352,2022-12-01,22,34,12,2,1,0,none
acc_001352,2023-01-01,18,26,11,1,1,0,none
acc_001352,2023-02-01,11,30,9,1,1,0,none
acc_001352,2023-03-01,27,21,18,1,1,0,none
acc_001352,2023-04-01,17,34,10,0,1,0,none
acc_001352,2023-05-01,20,36,12,0,1,0,none
acc_001352,2023-06-01,14,18,13,1,1,3,billing
acc_001352,2023-07-01,17,25,17,2,1,0,none
acc_001352,2023-08-01,17,27,8,0,1,0,none
acc_001352,2023-09-01,14,27,11,1,1,0,none
acc_001352,2023-10-01,16,25,12,0,1,3,product
acc_001352,2023-11-01,21,18,15,2,1,0,none
acc_001352,2023-12-01,21,27,17,1,1,0,none
acc_001352,2024-01-01,27,20,4,0,1,0,none
acc_001352,2024-02-01,21,30,9,0,1,0,none
acc_001352,2024-03-01,16,32,10,0,1,0,none
acc_001352,2024-04-01,31,24,14,0,1,0,none
acc_001352,2024-05-01,24,31,13,0,1,0,none
acc_001353,2023-08-01,12,2,8,0,1,0,none
acc_001353,2023-09-01,11,1,7,0,1,0,none
acc_001353,2023-10-01,12,1,11,1,1,0,none
acc_001353,2023-11-01,1,1,11,1,1,0,none
acc_001353,2023-12-01,3,0,16,0,1,0,none
acc_001353,2024-01-01,6,1,15,1,1,0,none
acc_001353,2024-02-01,7,0,10,0,1,0,none
acc_001353,2024-03-01,1,0,9,0,1,3,product
acc_001353,2024-04-01,5,0,6,0,1,0,none
acc_001353,2024-05-01,10,1,3,0,1,0,none
acc_001354,2023-10-01,12,39,12,1,1,0,none
acc_001354,2023-11-01,13,34,14,0,1,0,none
acc_001354,2023-12-01,14,24,16,0,1,0,none
acc_001354,2024-01-01,20,25,11,3,1,0,none
acc_001354,2024-02-01,30,21,20,2,1,0,none
acc_001354,2024-03-01,21,27,12,0,1,0,none
acc_001354,2024-04-01,18,31,10,0,1,0,none
acc_001354,2024-05-01,16,21,7,0,1,0,none
acc_001355,2023-02-01,15,19,12,1,1,0,none
acc_001355,2023-03-01,23,15,19,1,3,0,none
acc_001355,2023-04-01,25,24,9,1,1,0,none
acc_001355,2023-05-01,31,28,6,0,1,0,none
acc_001355,2023-06-01,19,12,12,0,1,0,none
acc_001355,2023-07-01,21,23,8,1,1,3,account
acc_001355,2023-08-01,29,33,7,0,1,0,none
acc_001355,2023-09-01,22,16,8,3,1,0,none
acc_001355,2023-10-01,5,24,16,1,1,0,none
acc_001355,2023-11-01,16,24,13,1,2,0,none
acc_001355,2023-12-01,20,20,10,0,3,0,none
acc_001355,2024-01-01,24,25,12,2,1,0,none
acc_001355,2024-02-01,12,11,20,0,2,2,product
acc_001355,2024-03-01,16,20,12,1,1,0,none
acc_001355,2024-04-01,15,42,6,1,1,0,none
acc_001355,2024-05-01,23,15,11,1,2,0,none
acc_001356,2023-03-01,22,33,10,2,1,0,none
acc_001356,2023-04-01,24,40,18,0,1,1,product
acc_001356,2023-05-01,11,16,12,0,1,2,product
acc_001356,2023-06-01,21,23,3,1,1,0,none
acc_001356,2023-07-01,12,20,7,1,1,0,none
acc_001356,2023-08-01,18,27,20,1,1,0,none
acc_001356,2023-09-01,14,26,11,3,1,2,none
acc_001356,2023-10-01,17,36,6,1,1,0,none
acc_001356,2023-11-01,17,18,9,0,1,0,none
acc_001356,2023-12-01,13,19,3,1,1,0,none
acc_001356,2024-01-01,18,31,15,2,1,1,product
acc_001356,2024-02-01,19,33,9,1,1,0,none
acc_001356,2024-03-01,21,31,1,0,1,0,none
acc_001356,2024-04-01,18,30,25,1,1,0,none
acc_001356,2024-05-01,24,8,18,0,1,0,none
acc_001357,2023-12-01,12,28,14,0,1,2,product
acc_001357,2024-01-01,29,24,16,0,1,0,none
acc_001357,2024-02-01,14,36,3,1,1,0,none
acc_001357,2024-03-01,25,37,12,1,1,0,none
acc_001357,2024-04-01,20,24,11,1,1,0,none
acc_001357,2024-05-01,20,29,12,0,1,0,none
acc_001358,2022-12-01,21,28,15,1,1,0,none
acc_001358,2023-01-01,23,38,11,2,1,0,none
acc_001358,2023-02-01,19,15,8,2,1,0,none
acc_001358,2023-03-01,21,33,9,0,1,0,none
acc_001358,2023-04-01,18,32,19,1,2,2,product
acc_001358,2023-05-01,17,31,19,1,1,0,none
acc_001358,2023-06-01,10,10,14,0,1,0,none
acc_001358,2023-07-01,31,37,19,1,2,3,product
acc_001358,2023-08-01,23,20,5,0,1,0,none
acc_001358,2023-09-01,21,14,14,0,2,0,none
acc_001358,2023-10-01,25,8,16,0,1,0,none
acc_001358,2023-11-01,12,8,5,1,2,0,none
acc_001358,2023-12-01,18,34,14,0,3,0,none
acc_001358,2024-01-01,14,37,12,0,2,0,none
acc_001358,2024-02-01,27,31,4,1,1,0,none
acc_001358,2024-03-01,19,23,10,1,1,0,none
acc_001358,2024-04-01,17,16,14,2,1,0,none
acc_001358,2024-05-01,24,15,22,0,1,0,none
acc_001359,2023-02-01,23,27,8,0,1,0,none
acc_001359,2023-03-01,27,9,15,0,1,0,none
acc_001359,2023-04-01,19,18,10,0,1,0,none
acc_001359,2023-05-01,29,35,22,0,1,2,none
acc_001359,2023-06-01,15,30,14,0,1,0,none
acc_001359,2023-07-01,21,20,13,0,1,0,none
acc_001359,2023-08-01,25,29,17,0,1,0,none
acc_001359,2023-09-01,12,18,0,0,1,0,none
acc_001359,2023-10-01,26,17,9,2,1,0,none
acc_001359,2023-11-01,20,30,0,0,1,0,none
acc_001359,2023-12-01,21,16,10,0,1,0,none
acc_001359,2024-01-01,19,22,11,0,1,0,none
acc_001359,2024-02-01,21,10,16,1,1,0,none
acc_001359,2024-03-01,13,23,15,1,1,0,none
acc_001359,2024-04-01,13,35,13,0,1,0,none
acc_001359,2024-05-01,20,22,23,0,1,0,none
acc_001360,2023-05-01,7,1,11,0,1,0,none
acc_001360,2023-06-01,11,0,11,0,1,0,none
acc_001360,2023-07-01,9,1,4,0,1,0,none
acc_001360,2023-08-01,7,0,8,0,1,0,none
acc_001360,2023-09-01,1,0,12,0,1,0,none
acc_001360,2023-10-01,5,0,14,0,1,0,none
acc_001360,2023-11-01,12,2,1,0,1,0,none
acc_001360,2023-12-01,15,0,7,0,1,0,none
acc_001360,2024-01-01,9,1,18,1,1,0,none
acc_001360,2024-02-01,6,2,1,1,1,0,none
acc_001360,2024-03-01,10,0,7,0,1,1,product
acc_001360,2024-04-01,2,0,9,0,1,0,none
acc_001360,2024-05-01,15,1,10,0,1,0,none
acc_001361,2023-01-01,16,20,9,2,1,0,none
acc_001361,2023-02-01,31,20,13,2,1,0,none
acc_001361,2023-03-01,24,21,10,3,1,0,none
acc_001361,2023-04-01,17,7,10,0,1,2,product
acc_001361,2023-05-01,20,12,19,2,1,0,none
acc_001361,2023-06-01,19,33,20,0,1,0,none
acc_001361,2023-07-01,22,22,4,0,1,0,none
acc_001361,2023-08-01,27,23,17,1,1,0,none
acc_001361,2023-09-01,18,23,7,0,1,0,none
acc_001361,2023-10-01,19,48,15,0,1,0,none
acc_001361,2023-11-01,21,16,18,0,1,0,none
acc_001361,2023-12-01,26,23,6,2,1,0,none
acc_001361,2024-01-01,22,25,10,1,1,0,none
acc_001361,2024-02-01,18,6,7,1,1,0,none
acc_001361,2024-03-01,20,37,22,1,1,0,none
acc_001361,2024-04-01,19,33,16,0,1,0,none
acc_001361,2024-05-01,16,5,9,1,1,0,none
acc_001362,2022-12-01,3,2,13,1,1,2,product
acc_001362,2023-01-01,2,0,14,0,1,0,none
acc_001362,2023-02-01,13,1,6,0,1,0,none
acc_001362,2023-03-01,5,1,4,0,1,0,none
acc_001362,2023-04-01,7,2,14,1,1,0,none
acc_001362,2023-05-01,7,1,1,0,1,0,none
acc_001362,2023-06-01,10,0,6,0,1,0,none
acc_001362,2023-07-01,12,1,9,0,1,0,none
acc_001362,2023-08-01,12,0,14,0,1,2,account
acc_001362,2023-09-01,5,1,5,0,1,0,none
acc_001362,2023-10-01,5,2,10,0,1,0,none
acc_001362,2023-11-01,9,0,5,0,1,0,none
acc_001362,2023-12-01,7,1,17,0,1,0,none
acc_001362,2024-01-01,8,0,10,0,1,2,account
acc_001362,2024-02-01,11,1,11,0,1,0,none
acc_001362,2024-03-01,7,1,2,0,1,0,none
acc_001362,2024-04-01,5,3,1,0,1,0,none
acc_001362,2024-05-01,7,0,17,0,1,0,none
acc_001363,2023-09-01,7,0,14,0,2,0,none
acc_001363,2023-10-01,12,1,14,1,1,2,account
acc_001363,2023-11-01,11,0,7,0,1,0,none
acc_001363,2023-12-01,3,0,14,0,2,0,none
acc_001363,2024-01-01,5,0,20,0,1,0,none
acc_001363,2024-02-01,1,0,15,0,1,1,billing
acc_001363,2024-03-01,10,1,9,1,2,0,none
acc_001363,2024-04-01,11,1,6,1,1,0,none
acc_001363,2024-05-01,13,1,9,0,3,0,none
acc_001364,2022-12-01,19,18,10,0,1,0,none
acc_001364,2023-01-01,14,19,19,0,1,0,none
acc_001364,2023-02-01,13,29,14,2,1,0,none
acc_001364,2023-03-01,22,25,14,0,1,0,none
acc_001364,2023-04-01,15,23,16,0,1,0,none
acc_001364,2023-05-01,12,22,18,1,1,0,none
acc_001364,2023-06-01,24,25,9,1,1,0,none
acc_001364,2023-07-01,11,11,17,1,1,0,none
acc_001364,2023-08-01,21,22,16,2,1,0,none
acc_001364,2023-09-01,15,18,21,1,1,0,none
acc_001364,2023-10-01,22,11,12,1,1,0,none
acc_001364,2023-11-01,18,28,10,0,1,0,none
acc_001364,2023-12-01,10,33,10,0,1,3,none
acc_001364,2024-01-01,13,34,19,0,1,0,none
acc_001364,2024-02-01,19,15,17,2,1,0,none
acc_001364,2024-03-01,20,22,15,1,1,0,none
acc_001364,2024-04-01,16,16,8,0,1,0,none
acc_001364,2024-05-01,13,13,16,0,1,0,none
acc_001365,2024-05-01,15,26,10,0,1,0,none
acc_001366,2023-04-01,13,35,11,0,1,0,none
acc_001366,2023-05-01,23,25,12,1,1,0,none
acc_001366,2023-06-01,13,16,18,1,1,0,none
acc_001366,2023-07-01,17,35,11,1,1,0,none
acc_001366,2023-08-01,18,13,11,0,1,3,none
acc_001366,2023-09-01,20,22,11,2,1,0,none
acc_001366,2023-10-01,22,19,10,0,1,0,none
acc_001366,2023-11-01,18,17,7,1,1,0,none
acc_001366,2023-12-01,24,14,15,1,1,0,none
acc_001366,2024-01-01,23,40,10,2,1,0,none
acc_001366,2024-02-01,16,29,12,1,1,0,none
acc_001366,2024-03-01,23,22,19,1,1,0,none
acc_001366,2024-04-01,22,54,17,1,1,1,product
acc_001366,2024-05-01,19,4,11,0,1,0,none
acc_001367,2024-02-01,18,28,15,0,2,0,none
acc_001367,2024-03-01,26,20,11,0,2,0,none
acc_001367,2024-04-01,9,32,16,0,2,0,none
acc_001367,2024-05-01,20,20,10,1,1,0,none
acc_001368,2023-07-01,16,21,16,1,1,1,account
acc_001368,2023-08-01,16,24,14,0,3,0,none
acc_001368,2023-09-01,5,17,8,1,2,0,none
acc_001368,2023-10-01,25,20,21,1,1,0,none
acc_001368,2023-11-01,29,21,8,0,1,0,none
acc_001368,2023-12-01,4,34,11,2,3,0,none
acc_001368,2024-01-01,19,30,11,0,2,0,none
acc_001368,2024-02-01,16,17,20,0,2,0,none
acc_001368,2024-03-01,7,6,10,0,2,0,none
acc_001368,2024-04-01,14,18,4,1,1,0,none
acc_001368,2024-05-01,21,12,12,0,1,0,none
acc_001369,2023-02-01,19,32,14,1,1,0,none
acc_001369,2023-03-01,25,23,14,1,1,0,none
acc_001369,2023-04-01,24,16,7,1,1,0,none
acc_001369,2023-05-01,23,30,12,1,1,0,none
acc_001369,2023-06-01,21,17,13,0,1,0,none
acc_001369,2023-07-01,17,24,9,2,1,0,none
acc_001369,2023-08-01,27,17,6,1,1,0,none
acc_001369,2023-09-01,21,30,18,1,1,0,none
acc_001369,2023-10-01,18,13,6,3,1,0,none
acc_001369,2023-11-01,17,26,13,0,1,0,none
acc_001369,2023-12-01,17,29,5,0,1,0,none
acc_001369,2024-01-01,19,29,14,0,1,0,none
acc_001369,2024-02-01,13,30,10,1,1,0,none
acc_001369,2024-03-01,19,22,10,0,1,2,account
acc_001369,2024-04-01,23,24,6,0,1,0,none
acc_001369,2024-05-01,28,23,14,0,1,2,account
acc_001370,2022-12-01,19,31,19,2,1,0,none
acc_001370,2023-01-01,24,28,13,1,1,0,none
acc_001370,2023-02-01,16,19,17,1,1,0,none
acc_001370,2023-03-01,17,11,15,1,1,0,none
acc_001370,2023-04-01,22,20,9,2,1,0,none
acc_001370,2023-05-01,13,38,9,2,1,0,none
acc_001370,2023-06-01,12,17,3,1,1,0,none
acc_001370,2023-07-01,17,17,11,0,1,0,none
acc_001370,2023-08-01,20,17,7,0,1,1,product
acc_001370,2023-09-01,15,33,15,0,1,0,none
acc_001370,2023-10-01,22,14,8,1,1,0,none
acc_001370,2023-11-01,19,0,6,0,1,0,none
acc_001370,2023-12-01,11,29,9,1,1,0,none
acc_001370,2024-01-01,24,27,15,0,1,0,none
acc_001370,2024-02-01,16,21,18,2,1,0,none
acc_001370,2024-03-01,9,23,26,0,1,0,none
acc_001370,2024-04-01,17,16,14,2,1,0,none
acc_001370,2024-05-01,9,20,20,0,1,0,none
acc_001371,2024-03-01,15,22,4,0,1,1,product
acc_001371,2024-04-01,31,41,20,0,1,0,none
acc_001371,2024-05-01,12,36,11,2,1,0,none
acc_001372,2024-01-01,11,0,4,0,1,3,none
acc_001372,2024-02-01,12,0,10,0,1,0,none
acc_001372,2024-03-01,4,2,6,1,1,0,none
acc_001372,2024-04-01,6,4,2,2,1,0,none
acc_001372,2024-05-01,2,2,0,0,1,0,none
acc_001373,2024-03-01,15,0,10,0,1,0,none
acc_001373,2024-04-01,1,4,0,1,1,0,none
acc_001373,2024-05-01,2,3,1,0,1,0,none
acc_001374,2023-08-01,10,0,9,0,1,2,billing
acc_001374,2023-09-01,15,2,2,1,1,0,none
acc_001374,2023-10-01,10,1,1,0,1,0,none
acc_001374,2023-11-01,5,1,10,1,1,0,none
acc_001374,2023-12-01,12,0,15,0,1,0,none
acc_001374,2024-01-01,6,0,7,0,1,0,none
acc_001374,2024-02-01,4,1,16,0,1,0,none
acc_001374,2024-03-01,14,2,4,0,1,2,none
acc_001374,2024-04-01,8,3,2,1,1,0,none
acc_001374,2024-05-01,4,3,0,2,1,0,none
acc_001375,2023-01-01,14,21,4,2,1,0,none
acc_001375,2023-02-01,21,21,10,1,1,0,none
acc_001375,2023-03-01,23,40,1,1,1,0,none
acc_001375,2023-04-01,23,31,8,2,1,0,none
acc_001375,2023-05-01,15,10,10,0,1,0,none
acc_001375,2023-06-01,18,25,21,1,1,0,none
acc_001375,2023-07-01,22,16,14,0,1,0,none
acc_001375,2023-08-01,21,33,3,0,1,0,none
acc_001375,2023-09-01,8,31,7,0,1,0,none
acc_001375,2023-10-01,20,12,15,0,1,0,none
acc_001375,2023-11-01,22,27,18,0,1,0,none
acc_001375,2023-12-01,23,30,6,0,1,0,none
acc_001375,2024-01-01,16,17,10,1,1,0,none
acc_001375,2024-02-01,17,20,5,2,1,1,billing
acc_001375,2024-03-01,15,16,15,0,1,0,none
acc_001375,2024-04-01,23,31,17,1,1,3,product
acc_001375,2024-05-01,22,28,7,3,1,0,none
acc_001376,2023-09-01,3,2,9,0,1,0,none
acc_001376,2023-10-01,2,2,9,0,1,0,none
acc_001376,2023-11-01,11,0,17,0,1,0,none
acc_001376,2023-12-01,9,2,15,0,1,0,none
acc_001376,2024-01-01,12,1,5,1,1,0,none
acc_001376,2024-02-01,11,0,13,0,1,0,none
acc_001376,2024-03-01,8,0,10,0,1,3,billing
acc_001376,2024-04-01,18,0,17,0,1,0,none
acc_001376,2024-05-01,8,1,5,1,1,0,none
acc_001377,2023-06-01,10,0,11,0,1,0,none
acc_001377,2023-07-01,6,0,11,0,1,0,none
acc_001377,2023-08-01,6,0,13,0,2,0,none
acc_001377,2023-09-01,9,2,3,1,1,0,none
acc_001377,2023-10-01,5,0,10,0,2,0,none
acc_001377,2023-11-01,6,2,11,0,2,0,none
acc_001377,2023-12-01,9,0,10,0,1,0,none
acc_001377,2024-01-01,13,2,1,1,1,0,none
acc_001377,2024-02-01,9,2,16,2,2,0,none
acc_001377,2024-03-01,11,0,14,0,2,0,none
acc_001377,2024-04-01,10,0,17,0,1,0,none
acc_001377,2024-05-01,6,1,6,1,2,0,none
acc_001378,2022-12-01,12,1,13,0,1,1,account
acc_001378,2023-01-01,12,0,4,0,1,0,none
acc_001378,2023-02-01,7,0,1,0,1,0,none
acc_001378,2023-03-01,3,1,10,1,2,0,none
acc_001378,2023-04-01,10,2,13,0,2,0,none
acc_001378,2023-05-01,6,1,14,1,1,0,none
acc_001378,2023-06-01,9,0,10,0,1,0,none
acc_001378,2023-07-01,10,2,7,0,1,0,none
acc_001378,2023-08-01,2,0,6,0,1,0,none
acc_001378,2023-09-01,7,0,3,0,2,0,none
acc_001378,2023-10-01,12,1,8,0,1,0,none
acc_001378,2023-11-01,11,0,9,0,2,0,none
acc_001378,2023-12-01,14,0,5,0,1,0,none
acc_001378,2024-01-01,13,3,8,1,2,0,none
acc_001378,2024-02-01,9,0,6,0,1,0,none
acc_001378,2024-03-01,7,1,2,1,2,0,none
acc_001378,2024-04-01,14,0,14,0,1,0,none
acc_001378,2024-05-01,8,1,18,0,2,0,none
acc_001379,2023-11-01,9,23,18,1,1,0,none
acc_001379,2023-12-01,20,11,13,0,1,0,none
acc_001379,2024-01-01,20,35,10,0,1,0,none
acc_001379,2024-02-01,25,21,9,1,1,1,product
acc_001379,2024-03-01,13,30,20,2,1,0,none
acc_001379,2024-04-01,7,25,15,1,1,0,none
acc_001379,2024-05-01,20,15,2,2,1,0,none
acc_001380,2022-12-01,6,1,10,0,1,0,none
acc_001380,2023-01-01,9,0,19,0,1,0,none
acc_001380,2023-02-01,7,0,7,0,1,0,none
acc_001380,2023-03-01,19,2,7,0,1,0,none
acc_001380,2023-04-01,4,0,4,0,1,0,none
acc_001380,2023-05-01,9,0,6,0,1,0,none
acc_001380,2023-06-01,12,1,1,1,1,0,none
acc_001380,2023-07-01,5,0,13,0,1,0,none
acc_001380,2023-08-01,4,2,7,0,1,0,none
acc_001380,2023-09-01,9,0,16,0,1,0,none
acc_001380,2023-10-01,7,2,4,2,1,0,none
acc_001380,2023-11-01,6,1,6,1,1,0,none
acc_001380,2023-12-01,10,0,9,0,1,3,product
acc_001380,2024-01-01,4,0,12,0,1,0,none
acc_001380,2024-02-01,12,0,6,0,1,0,none
acc_001380,2024-03-01,7,0,9,0,1,0,none
acc_001380,2024-04-01,10,2,12,1,1,0,none
acc_001380,2024-05-01,8,0,9,0,1,0,none
acc_001381,2022-12-01,7,2,11,0,1,0,none
acc_001381,2023-01-01,10,0,6,0,1,0,none
acc_001381,2023-02-01,2,1,11,0,1,0,none
acc_001381,2023-03-01,14,0,25,0,1,0,none
acc_001381,2023-04-01,10,2,12,0,1,0,none
acc_001381,2023-05-01,1,2,10,0,1,0,none
acc_001381,2023-06-01,2,1,11,0,1,0,none
acc_001381,2023-07-01,16,1,8,0,1,0,none
acc_001381,2023-08-01,12,2,9,2,1,0,none
acc_001381,2023-09-01,6,1,10,0,1,0,none
acc_001381,2023-10-01,6,0,10,0,1,2,product
acc_001381,2023-11-01,6,1,4,1,1,0,none
acc_001381,2023-12-01,14,0,9,0,1,1,product
acc_001381,2024-01-01,8,0,12,0,1,0,none
acc_001381,2024-02-01,12,1,6,0,1,0,none
acc_001381,2024-03-01,7,0,9,0,1,0,none
acc_001381,2024-04-01,3,1,2,1,1,0,none
acc_001381,2024-05-01,1,1,4,1,1,0,none
acc_001382,2022-12-01,14,1,13,1,1,0,none
acc_001382,2023-01-01,11,0,6,0,1,0,none
acc_001382,2023-02-01,10,2,5,0,1,0,none
acc_001382,2023-03-01,5,2,2,0,1,0,none
acc_001382,2023-04-01,8,0,15,0,1,0,none
acc_001382,2023-05-01,12,1,8,1,1,0,none
acc_001382,2023-06-01,7,0,10,0,1,0,none
acc_001382,2023-07-01,9,0,6,0,1,0,none
acc_001382,2023-08-01,9,0,8,0,1,0,none
acc_001382,2023-09-01,1,1,8,0,1,0,none
acc_001382,2023-10-01,13,1,6,0,1,0,none
acc_001382,2023-11-01,11,1,17,1,1,2,none
acc_001382,2023-12-01,7,1,16,0,1,0,none
acc_001382,2024-01-01,4,2,6,0,1,0,none
acc_001382,2024-02-01,8,1,18,0,1,0,none
acc_001382,2024-03-01,6,0,16,0,1,0,none
acc_001382,2024-04-01,4,4,0,0,1,0,none
acc_001382,2024-05-01,2,3,3,1,1,0,none
acc_001383,2022-12-01,8,26,10,2,1,0,none
acc_001383,2023-01-01,13,23,22,0,1,0,none
acc_001383,2023-02-01,21,19,18,0,1,0,none
acc_001383,2023-03-01,20,31,16,0,1,0,none
acc_001383,2023-04-01,24,28,9,0,1,0,none
acc_001383,2023-05-01,15,35,13,1,1,0,none
acc_001383,2023-06-01,20,14,16,1,1,0,none
acc_001383,2023-07-01,20,17,13,3,1,0,none
acc_001383,2023-08-01,18,25,18,1,1,0,none
acc_001383,2023-09-01,20,28,8,0,1,0,none
acc_001383,2023-10-01,17,31,8,0,1,1,product
acc_001383,2023-11-01,30,17,11,1,1,0,none
acc_001383,2023-12-01,10,34,5,0,1,0,none
acc_001383,2024-01-01,11,18,14,0,1,0,none
acc_001383,2024-02-01,26,23,14,1,1,3,account
acc_001383,2024-03-01,26,14,13,3,1,0,none
acc_001383,2024-04-01,21,25,10,1,1,0,none
acc_001383,2024-05-01,13,28,17,0,1,0,none
acc_001384,2023-11-01,14,16,18,1,1,2,billing
acc_001384,2023-12-01,15,5,10,0,1,0,none
acc_001384,2024-01-01,18,22,0,3,1,0,none
acc_001384,2024-02-01,26,25,16,0,1,0,none
acc_001384,2024-03-01,18,24,14,0,1,0,none
acc_001384,2024-04-01,2,2,1,1,1,0,none
acc_001384,2024-05-01,10,7,6,0,1,0,none
acc_001385,2024-05-01,6,3,0,0,1,0,none
acc_001386,2023-07-01,13,29,18,0,1,0,none
acc_001386,2023-08-01,18,30,18,3,1,0,none
acc_001386,2023-09-01,12,32,8,0,1,1,product
acc_001386,2023-10-01,15,32,9,0,1,0,none
acc_001386,2023-11-01,12,16,15,1,1,0,none
acc_001386,2023-12-01,30,19,19,0,1,0,none
acc_001386,2024-01-01,14,37,12,0,1,0,none
acc_001386,2024-02-01,18,12,18,0,1,0,none
acc_001386,2024-03-01,22,27,10,1,1,0,none
acc_001386,2024-04-01,20,25,6,1,1,0,none
acc_001386,2024-05-01,18,18,15,1,1,0,none
acc_001387,2024-05-01,19,45,7,2,1,2,none
acc_001388,2024-03-01,18,23,19,1,1,0,none
acc_001388,2024-04-01,21,26,22,1,1,0,none
acc_001388,2024-05-01,14,7,5,0,1,2,product
acc_001389,2023-08-01,3,0,11,0,1,0,none
acc_001389,2023-09-01,15,0,10,0,1,1,none
acc_001389,2023-10-01,7,0,16,0,1,0,none
acc_001389,2023-11-01,11,0,4,0,1,0,none
acc_001389,2023-12-01,8,1,16,0,1,0,none
acc_001389,2024-01-01,5,2,13,1,1,0,none
acc_001389,2024-02-01,7,1,13,1,1,0,none
acc_001389,2024-03-01,14,1,11,1,1,0,none
acc_001389,2024-04-01,2,4,2,0,1,0,none
acc_001389,2024-05-01,10,4,1,2,1,0,none
acc_001390,2024-01-01,1,0,9,0,1,0,none
acc_001390,2024-02-01,9,1,17,1,1,0,none
acc_001390,2024-03-01,9,0,11,0,1,0,none
acc_001390,2024-04-01,4,1,3,1,1,0,none
